6.668439388275146484e+00 6.668439388275146484e+00 6.678700334488961943e+00 6.696387407533832103e+00 6.719220968179952180e+00 6.746732542067537253e+00 6.777633157576644862e+00 6.811860118565315148e+00 6.847883989220760803e+00 6.886104670309095788e+00 6.928932896391236440e+00 6.975477670039993860e+00 7.024641877591460748e+00 7.075812911785093640e+00 7.128248488881294698e+00 7.182636570571636625e+00 7.238870901526040846e+00 7.295823802447026551e+00 7.354299827154583191e+00 7.411890096576179587e+00 7.469943995157368732e+00 7.527637738400066780e+00 7.584234383281882153e+00 7.639918493281642853e+00 7.693681121345528950e+00 7.747057671467668882e+00 7.801684376152174138e+00 7.856511576240707839e+00 7.916736910483906264e+00 7.980477173610963426e+00 8.049589554354303900e+00 8.124426807331666112e+00
2.443948936462402344e+01 2.443948936462402344e+01 2.442934675374261033e+01 2.442129101575631722e+01 2.441145132321720013e+01 2.440035806822655573e+01 2.438791637524120404e+01 2.437412073512523847e+01 2.435941269107649987e+01 2.434412693486251911e+01 2.432776974195761710e+01 2.431075219032398493e+01 2.429245997872214247e+01 2.427316781249639632e+01 2.425337782596143299e+01 2.423292672096855682e+01 2.421104436700791140e+01 2.418809779378822356e+01 2.416474376799846979e+01 2.414085325228551682e+01 2.411670335862124404e+01 2.409169804813142335e+01 2.406629279648548803e+01 2.403945074541918103e+01 2.401131628723447875e+01 2.398188980320841424e+01 2.395142598628867248e+01 2.391962221443270309e+01 2.388647659744374963e+01 2.385739961941600029e+01 2.382673236578093068e+01 2.379472480472993823e+01
0.000000000000000000e+00 0.000000000000000000e+00 6.251784393577113352e-01 1.066310535098470513e+00 1.373303635540282341e+00 1.653231973369984287e+00 1.855719992000387730e+00 2.060387493163126749e+00 2.157335997894389124e+00 2.293618306869639412e+00 2.572073215926553580e+00 2.794335649674970945e+00 2.950868210324742336e+00 3.067207528926911841e+00 3.143495780537894912e+00 3.267907921105397406e+00 3.371267124162756978e+00 3.421140559372956691e+00 3.505681010049794821e+00 3.458319401243870495e+00 3.479578712829649589e+00 3.464801010037197315e+00 3.393905266320634162e+00 3.343696454940293883e+00 3.225401044173750176e+00 3.198399222144072684e+00 3.280807372134205480e+00 3.286449515906080698e+00 3.613650127174993898e+00 3.820542165674151391e+00 4.151219117471009135e+00 4.494977236525983244e+00
-3.270000219345092773e-01 -3.270000219345092773e-01 -4.051349141906355200e-01 -4.700810297398625992e-01 -5.740222941701630388e-01 -6.549533971867566029e-01 -7.387090364001405174e-01 -8.230404513353134499e-01 -8.758727473059386703e-01 -9.146489281239866820e-01 -9.850698452419308637e-01 -1.016432411107349498e+00 -1.097720907261963585e+00 -1.160188245589567790e+00 -1.182294425028570073e+00 -1.232519680765181036e+00 -1.305813139400729517e+00 -1.378870744967065631e+00 -1.404656374555533160e+00 -1.431763512298478647e+00 -1.451752758964403700e+00 -1.496444967678624449e+00 -1.527482217007170462e+00 -1.608755601928104628e+00 -1.686928771891841317e+00 -1.766707602718682990e+00 -1.828311377933701909e+00 -1.909079578058501481e+00 -1.991304362279514129e+00 -1.744583125964874748e+00 -1.840294371494552772e+00 -1.918278108786333647e+00
-6.510748644359409809e-04 -6.510748644359409809e-04 3.189578260944057799e-03 9.657416955585258755e-03 1.676065951094038789e-02 2.478539818948369278e-02 3.146511902849768311e-02 3.769514275595582664e-02 4.241633287910084177e-02 4.557799541097738716e-02 4.931612980359376813e-02 5.142071617497358943e-02 5.324178781077296141e-02 5.519853074456722297e-02 5.809865208414147220e-02 6.005831520710012972e-02 6.181061126857120835e-02 6.200829678106489773e-02 6.309748313560460675e-02 6.327600454753058712e-02 6.254192624164175984e-02 6.046362760864276709e-02 5.719908724503931785e-02 5.379419233867283046e-02 5.051485949964874128e-02 4.564770448294039329e-02 3.972518419833311748e-02 3.276441281293344943e-02 2.579652144620320220e-02 1.807578469658385756e-02 1.136661870535910987e-02 4.533545007502933107e-03
0.000000000000000000e+00 0.000000000000000000e+00 2.231168486103315973e-01 3.881845715988779255e-01 4.265153297952598010e-01 4.818927224286889688e-01 4.012272888986596620e-01 3.741747703383004331e-01 2.835934159311891967e-01 1.899724471533163483e-01 2.245007661081188655e-01 1.264393796729352260e-01 1.093714591142731507e-01 1.174680242148188614e-01 1.740740058398730361e-01 1.176168856738990520e-01 1.051520562126690844e-01 1.189077971492176825e-02 6.534280035247319596e-02 1.068620652338354848e-02 -4.405774866339722678e-02 -1.247099438215351214e-01 -1.958848739156868191e-01 -2.043073852240478994e-01 -1.967899206689558977e-01 -2.920011548545493052e-01 -3.553455453257381991e-01 -4.176223538658290768e-01 -4.180841373604073929e-01 -4.632542467597953739e-01 -4.025537895254056031e-01 -4.100169827394413713e-01
6.678618431091308594e+00 6.680884838104248047e+00 6.693325175944450756e+00 6.712961986615071375e+00 6.738103430156642482e+00 6.768196326595755430e+00 6.801604216686100379e+00 6.838057388140347470e+00 6.876358475965760775e+00 6.917179408383267614e+00 6.962313479115995740e+00 7.011112983663748466e+00 7.062422465985780384e+00 7.115932100048709685e+00 7.170387343148057369e+00 7.226629133609571376e+00 7.284249327186710588e+00 7.342798471107318647e+00 7.402734302005884004e+00 7.462111247324632046e+00 7.522105138932078994e+00 7.581956286054642113e+00 7.640807874205512107e+00 7.698552578674692448e+00 7.754204838116899090e+00 7.809059315162294013e+00 7.863940488725304157e+00 7.918061764207137365e+00 7.976516582242500597e+00 8.037828955594461533e+00 8.104308981561818115e+00 8.176236072338070926e+00
2.426765441894531250e+01 2.423493957519531250e+01 2.419700199959756048e+01 2.415654179032403448e+01 2.411194884970035446e+01 2.406367001852219190e+01 2.401157751952679931e+01 2.395570919528285359e+01 2.389662521307822018e+01 2.383457572530750923e+01 2.376907213686776643e+01 2.370050797982511170e+01 2.362826128220724797e+01 2.355261295237469454e+01 2.347407316792116916e+01 2.339249338782050103e+01 2.330717444986586884e+01 2.321841548380299969e+01 2.312692136170007373e+01 2.303258543081582133e+01 2.293559952674863212e+01 2.283546422484852556e+01 2.273241041197097800e+01 2.262547524143149502e+01 2.251480743234840176e+01 2.240033734619642303e+01 2.228235541309187084e+01 2.216056669028902348e+01 2.203489822095444950e+01 2.191307584081278392e+01 2.178727330453211053e+01 2.165764524675966740e+01
1.224098950624465942e-01 1.360102742910385132e-01 7.577585094353413986e-01 1.183775132992005874e+00 1.512239203740841642e+00 1.808328776583079556e+00 2.006469773823153169e+00 2.193401783916088643e+00 2.294706907120844797e+00 2.449852322977153385e+00 2.710084124832571106e+00 2.929748623664632845e+00 3.079758924395735953e+00 3.207890510815024410e+00 3.264890132579517878e+00 3.378562833361884010e+00 3.454592668390562338e+00 3.516553028475674303e+00 3.593591577811902305e+00 3.565248799640996946e+00 3.596386668516754259e+00 3.594010476998182657e+00 3.528936523403866765e+00 3.467178075592799225e+00 3.338860981229125890e+00 3.287517880220496735e+00 3.295381549936200027e+00 3.244289612539898116e+00 3.507211476462808619e+00 3.675843593087900096e+00 3.992409750345783159e+00 4.319961220592642093e+00
-1.798985600471496582e+00 -1.962621450424194336e+00 -2.196520907041722204e+00 -2.409666215939957112e+00 -2.656241809509787721e+00 -2.883959519474430078e+00 -3.116014335095017795e+00 -3.346056987704098873e+00 -3.537994309120531700e+00 -3.719634346777362044e+00 -3.932653699501904576e+00 -4.109592842115540101e+00 -4.334325828309005146e+00 -4.540996571306555651e+00 -4.707913351421343151e+00 -4.899393459596008249e+00 -5.112677812325398641e+00 -5.327156672931175230e+00 -5.492274039590705037e+00 -5.658708965978877181e+00 -5.821270029317657801e+00 -6.004948718016713372e+00 -6.185631550605112494e+00 -6.414379538005282377e+00 -6.639107704175080116e+00 -6.869220234352114041e+00 -7.079463488647355085e+00 -7.308050901661025556e+00 -7.542412563819893556e+00 -7.307686180072895610e+00 -7.546820681631309924e+00 -7.774517775491006866e+00
-6.493848748505115509e-03 -7.787157781422138214e-03 -5.562309491774300625e-03 -5.747556569960080887e-04 5.247952480370595037e-03 1.239380244892405135e-02 1.846908835506667901e-02 2.409353982218225693e-02 2.832516201344340706e-02 3.129538738708888268e-02 3.477361908120388950e-02 3.683642823664094734e-02 3.871540699323756246e-02 4.107108693722540810e-02 4.417428076685660926e-02 4.659563552503059869e-02 4.879196808728680779e-02 4.986320157918117807e-02 5.182874013568967986e-02 5.310958597916639462e-02 5.348561745836130643e-02 5.252134736858866948e-02 5.041239413288317595e-02 4.803867110640383520e-02 4.564937523504070116e-02 4.156766336617848806e-02 3.607389531419784301e-02 2.930202497695909639e-02 2.247529908612945146e-02 1.492515609247267727e-02 8.639953791888206613e-03 2.326965801655117138e-03
-6.981378048658370972e-02 -7.757101207971572876e-02 1.460121202987769984e-01 3.002516870382739289e-01 3.503275385537581443e-01 4.296312739327604047e-01 3.653037260806987208e-01 3.380894404084602289e-01 2.544014452493335021e-01 1.786201672362396908e-01 2.090028697763338106e-01 1.240056056081831615e-01 1.129015927363731520e-01 1.414515980071064660e-01 1.862949886974911984e-01 1.453511635450406292e-01 1.318147042800661417e-01 6.432528111771169954e-02 1.179448262645874379e-01 7.683980237572253513e-02 2.255985102408940984e-02 -5.787018459772670653e-02 -1.265512851430299068e-01 -1.424386887698055049e-01 -1.433861700762247282e-01 -2.448810293425400519e-01 -3.296251769492323791e-01 -4.062964890634763737e-01 -4.096145222178059209e-01 -4.530208394883624701e-01 -3.771182721191770337e-01 -3.788109257601015023e-01
6.711485385894775391e+00 6.716018676757812500e+00 6.730534407012760845e+00 6.751958469506036842e+00 6.779156910168713246e+00 6.811511868597809993e+00 6.847074243431502616e+00 6.885374657051113623e+00 6.925566406161197008e+00 6.968567438659671431e+00 7.015559440059270457e+00 7.066156877875179987e+00 7.119145307140262169e+00 7.174408087016288960e+00 7.230359263830712813e+00 7.287988133388362044e+00 7.346685372773055001e+00 7.406418453508932132e+00 7.467393503786279751e+00 7.528108703582554462e+00 7.589589996526827420e+00 7.651156753243359532e+00 7.711887566142510586e+00 7.771492926214066621e+00 7.828897151219459616e+00 7.885201320103844225e+00 7.940516267719233134e+00 7.994417474670063584e+00 8.051664317735525600e+00 8.111132185334762212e+00 8.175470791297437145e+00 8.244910711074254550e+00
2.381773185729980469e+01 2.375771903991699219e+01 2.369306133096698375e+01 2.362572438941437269e+01 2.355461714076921709e+01 2.348010854057573837e+01 2.340203751661120535e+01 2.332051291410659388e+01 2.323616294717436759e+01 2.314914340030490081e+01 2.305897593060374007e+01 2.296603829188930845e+01 2.286972334054907563e+01 2.277031026781900991e+01 2.266831571058651207e+01 2.256361732915553375e+01 2.245556909747805108e+01 2.234440396841311482e+01 2.223085737818476204e+01 2.211482415140072177e+01 2.199641405792861804e+01 2.187522625181522429e+01 2.175127526321011828e+01 2.162368944158251693e+01 2.149261802245609942e+01 2.135795419816522056e+01 2.122122601655047802e+01 2.108091340789856716e+01 2.093690352279401878e+01 2.079702513166764177e+01 2.065346342087294218e+01 2.050630743271731049e+01
2.584034204483032227e-01 2.719955146312713623e-01 8.827460894023249072e-01 1.291313885098993364e+00 1.636006403851341329e+00 1.944171903522493805e+00 2.135977733933322575e+00 2.303613637889052601e+00 2.408887546314375072e+00 2.580871771027831940e+00 2.821246551976391181e+00 3.037694213840088420e+00 3.180637628906657355e+00 3.313496183608539702e+00 3.354916506551683941e+00 3.461217272644760090e+00 3.519456235564930147e+00 3.587193305011051603e+00 3.656308835612736452e+00 3.645242518778928353e+00 3.686079326674931433e+00 3.696669224560440892e+00 3.641519013026939255e+00 3.578636642015129432e+00 3.444075549698069061e+00 3.374998911243439093e+00 3.320765333163251398e+00 3.231372613044554143e+00 3.434552044458077713e+00 3.566087337973007809e+00 3.863087576815952051e+00 4.170242886679495165e+00
-3.436763763427734375e+00 -3.600780248641967773e+00 -3.821085020372067209e+00 -4.018805769978467168e+00 -4.245153655421876948e+00 -4.456337287782377921e+00 -4.673567947591173777e+00 -4.884512896897982515e+00 -5.053841019051671601e+00 -5.217290028545943592e+00 -5.411487581692251858e+00 -5.572514908753154472e+00 -5.777968451052712062e+00 -5.966431890610310873e+00 -6.115954478267304317e+00 -6.285751668552662430e+00 -6.477271636232125651e+00 -6.671147319554775912e+00 -6.814728149010924163e+00 -6.960792481692164912e+00 -7.106123692022431548e+00 -7.268755442217800677e+00 -7.438692813371723389e+00 -7.653421539561769293e+00 -7.863418816554472279e+00 -8.080602423331846751e+00 -8.204123456698679817e+00 -8.419181120780153904e+00 -8.642411369135450272e+00 -8.392431378045209556e+00 -8.613731781936039056e+00 -8.828093555784944257e+00
-2.524089626967906952e-02 -2.782639674842357635e-02 -2.667471045066464527e-02 -2.302331462051842442e-02 -1.829851908291215204e-02 -1.188310164141483105e-02 -6.274481895825791307e-03 -1.135922312842164430e-03 2.796949930604217347e-03 5.856082965141369903e-03 9.409087137188300656e-03 1.183724255462802882e-02 1.414528275103443117e-02 1.712976146470113203e-02 2.067399600923450903e-02 2.380829109450530168e-02 2.673366781252858870e-02 2.887910312101144711e-02 3.181203288016767189e-02 3.422786179624307673e-02 3.576559501297827542e-02 3.596278107382700623e-02 3.501519625367337935e-02 3.365125295965768620e-02 3.206666131178655815e-02 2.871908400680305354e-02 2.369484017570769319e-02 1.716596886869507788e-02 1.049056570087473182e-02 3.087249398616116920e-03 -2.887936333847728777e-03 -8.870421407952874468e-03
-1.473711878061294556e-01 -1.551282107830047607e-01 7.146966920165727377e-02 2.208772346181512858e-01 2.850177664446206793e-01 3.862088627111525674e-01 3.375904159505899726e-01 3.091398179723905959e-01 2.366223254655512309e-01 1.840591503342046964e-01 2.135636062758628495e-01 1.459806779343618688e-01 1.386865995867426760e-01 1.792146819566363958e-01 2.127834042046967689e-01 1.881513472645619245e-01 1.755721678697484411e-01 1.287911509543289978e-01 1.760036760644475284e-01 1.449487291076148598e-01 9.226894148249713268e-02 1.181239278597821449e-02 -5.687338442139754091e-02 -8.185581112949490146e-02 -9.510488249398763028e-02 -2.008418452732590453e-01 -3.014597076214292071e-01 -3.917260092068098887e-01 -4.005359364024465019e-01 -4.442145433509843699e-01 -3.585207901736809366e-01 -3.589811415065568001e-01
6.767005920410156250e+00 6.773802280426025391e+00 6.790488477182022642e+00 6.813801974884965418e+00 6.843247880202460998e+00 6.878034114329443227e+00 6.915928813714128154e+00 6.956305750395222809e+00 6.998630279811273169e+00 7.044043032369818214e+00 7.093172847738052234e+00 7.145870112293470910e+00 7.200837556653296723e+00 7.258174929915407247e+00 7.315937269325146097e+00 7.375259362424390730e+00 7.435294240752361894e+00 7.496452286228710626e+00 7.558679226666889406e+00 7.620902744837134257e+00 7.683951716022485279e+00 7.747231138306689857e+00 7.809813863703694459e+00 7.871233888005832569e+00 7.930374094457430800e+00 7.988129675478328195e+00 8.043811210120914268e+00 8.097351604480412135e+00 8.153226748099251964e+00 8.210696224178045455e+00 8.272762373339295650e+00 8.339564741545331117e+00
2.309442138671875000e+01 2.300701522827148438e+01 2.291507482997892708e+01 2.282056660066033160e+01 2.272256150489081961e+01 2.262134456761924994e+01 2.251672694816171116e+01 2.240890217582909827e+01 2.229857069750434917e+01 2.218578586910613737e+01 2.207007135576390411e+01 2.195179714676274330e+01 2.183035616297710746e+01 2.170602708839395234e+01 2.157934235987443472e+01 2.145021492091124315e+01 2.131804192391503605e+01 2.118298667585839468e+01 2.104582911977399107e+01 2.090645990421574396e+01 2.076491279713724225e+01 2.062088723072820073e+01 2.047417253174053187e+01 2.032416533388565583e+01 2.017082541780341742e+01 2.001693376237564692e+01 1.986505333150268626e+01 1.970971745385692131e+01 1.955076647051562944e+01 1.939610480475064236e+01 1.923796119233095681e+01 1.907635452692136724e+01
3.942204415798187256e-01 4.077768027782440186e-01 1.013959690574504080e+00 1.405067980308186470e+00 1.771246064484176097e+00 2.090210608759422772e+00 2.276172680281071781e+00 2.427647240345148560e+00 2.537548096065098235e+00 2.725780139976218042e+00 2.949213204188541049e+00 3.163783174132327236e+00 3.299530986948894906e+00 3.438347491424516456e+00 3.463828255373637255e+00 3.562287910443397987e+00 3.599910778297660929e+00 3.672342624115424670e+00 3.731759432345004512e+00 3.735477943648963794e+00 3.780546749804333917e+00 3.799199387471615452e+00 3.752440567936738081e+00 3.687369025827712754e+00 3.548330921024389184e+00 3.462537072607512201e+00 3.342141474450265104e+00 3.209955161986594252e+00 3.352071513656063484e+00 3.447074273853721671e+00 3.725948850473891572e+00 4.011564727094091509e+00
-5.079511642456054688e+00 -5.244172096252441406e+00 -5.458703570559714890e+00 -5.645212176211987121e+00 -5.856693685892398804e+00 -6.057162923773351082e+00 -6.264998903369853878e+00 -6.461454170030878075e+00 -6.612480845634512328e+00 -6.762569034069490392e+00 -6.943299463711748665e+00 -7.093133466537412168e+00 -7.285021671978211266e+00 -7.460935651398233226e+00 -7.598042369808069907e+00 -7.750773749070755336e+00 -7.925504857495184297e+00 -8.104193401661172302e+00 -8.230733424879316473e+00 -8.361218957158579101e+00 -8.493816012073597932e+00 -8.639695104449895524e+00 -8.803834001074749338e+00 -8.998757722366317324e+00 -9.199700014833965156e+00 -9.234127770142992020e+00 -9.113232130196426084e+00 -9.320373963818061824e+00 -9.538528450901575084e+00 -9.279371190154259708e+00 -9.488587860481089820e+00 -9.695611422409076141e+00
-5.691140890121459961e-02 -6.078936532139778137e-02 -6.123588443391810021e-02 -5.876565575352659526e-02 -5.490842586668151504e-02 -4.896101965965109909e-02 -4.356784498160194696e-02 -3.864913546150528650e-02 -3.472422186608602884e-02 -3.123163527812045440e-02 -2.721136157926981256e-02 -2.403399432895904353e-02 -2.092171947665990780e-02 -1.692287701622303270e-02 -1.253108150728559841e-02 -8.256184085723273711e-03 -4.162978600402520574e-03 -5.091830658737100989e-04 3.761935402798815675e-03 7.655137873125258952e-03 1.062161939927241776e-02 1.214865649179278952e-02 1.250961786024180900e-02 1.230112456679131709e-02 1.169715276521602135e-02 9.278468913761710180e-03 4.885054866537012937e-03 -1.277752563103782190e-03 -7.721115599988848284e-03 -1.491202153092854345e-02 -2.051104763649608947e-02 -2.613753098339307440e-02
-2.249204069375991821e-01 -2.326770424842834473e-01 2.063036680006176665e-03 1.508687164710404705e-01 2.335777623886157450e-01 3.585682852435378987e-01 3.249777016653154216e-01 2.961729874159364506e-01 2.363053687812395609e-01 2.101810776284767923e-01 2.416814776209996463e-01 1.909927985229095126e-01 1.869855462291624415e-01 2.401141271353620099e-01 2.636640000384663507e-01 2.566121361317781902e-01 2.456573467657003629e-01 2.193079610245642075e-01 2.563108937153686373e-01 2.336009402699082693e-01 1.780008903825492927e-01 9.159737758006811226e-02 2.163383439131559907e-02 -1.253448947791678189e-02 -3.627044966671438830e-02 -1.451180983238981592e-01 -2.636166082194894567e-01 -3.697719560331553246e-01 -3.866150378678201438e-01 -4.314738211297979298e-01 -3.359552823782493425e-01 -3.376220493613671381e-01
6.844084739685058594e+00 6.852754116058349609e+00 6.871298119384805503e+00 6.895687606988318841e+00 6.926687421127191158e+00 6.962768616823596268e+00 7.001514535403849493e+00 7.042400789110569548e+00 7.085138031861456298e+00 7.131283185331835028e+00 7.180653979788724328e+00 7.233788915524952401e+00 7.289361146261687630e+00 7.347569081450317618e+00 7.405938931578742945e+00 7.466231275113667465e+00 7.526830696779422070e+00 7.588353742073279840e+00 7.650268894898645478e+00 7.711720228890129647e+00 7.774078694686420654e+00 7.837121188162524454e+00 7.899575174649720921e+00 7.961334594921860131e+00 8.020689497638128884e+00 8.079407144390145845e+00 8.136047788155376992e+00 8.190883460474088551e+00 8.247733016954324370e+00 8.306194933185322427e+00 8.368787534026228769e+00 8.436270129478968371e+00
