1.675319671630859375e+01,1.909809494018554688e+01,8.375234156847000122e-02,9.143229573965072632e-03,-1.879807412624359131e-01,9.302421472966670990e-03
1.675437164306640625e+01,1.909554100036621094e+01,7.057961821556091309e-02,-1.518404185771942139e-01,-1.876958459615707397e-01,1.695066504180431366e-02
1.675626945495605469e+01,1.909609794616699219e+01,1.139260381460189819e-01,3.439836949110031128e-02,-1.874648630619049072e-01,1.379168312996625900e-02
1.675794219970703125e+01,1.909397506713867188e+01,1.006215885281562805e-01,-1.265679597854614258e-01,-1.871058493852615356e-01,2.151581458747386932e-02
1.676008796691894531e+01,1.909366607666015625e+01,1.288488656282424927e-01,-1.797464676201343536e-02,-1.868007183074951172e-01,1.829777099192142487e-02
1.676201629638671875e+01,1.909067535400390625e+01,1.156579628586769104e-01,-1.789728105068206787e-01,-1.863682121038436890e-01,2.595500461757183075e-02
1.676502990722656250e+01,1.909333801269531250e+01,1.808014363050460815e-01,1.600501388311386108e-01,-1.860981881618499756e-01,1.621351204812526703e-02
1.676781845092773438e+01,1.909331703186035156e+01,1.674367189407348633e-01,-9.241918451152741909e-04,-1.856989711523056030e-01,2.397066727280616760e-02
1.677038383483886719e+01,1.909061622619628906e+01,1.540706306695938110e-01,-1.619061678647994995e-01,-1.851702779531478882e-01,3.172783926129341125e-02
1.677396965026855469e+01,1.909357452392578125e+01,2.151276916265487671e-01,1.775809675455093384e-01,-1.848596483469009399e-01,1.864109933376312256e-02
1.677733230590820312e+01,1.909384918212890625e+01,2.017598301172256470e-01,1.658946834504604340e-02,-1.844197958707809448e-01,2.639826014637947083e-02
1.678047180175781250e+01,1.909144020080566406e+01,1.883903592824935913e-01,-1.444104760885238647e-01,-1.838506460189819336e-01,3.415543213486671448e-02
1.678460311889648438e+01,1.909469413757324219e+01,2.480250597000122070e-01,1.952656656503677368e-01,-1.835018992424011230e-01,2.093027718365192413e-02
1.678851318359375000e+01,1.909526443481445312e+01,2.346536368131637573e-01,3.425533697009086609e-02,-1.830236613750457764e-01,2.868744730949401855e-02
1.679220199584960938e+01,1.909315109252929688e+01,2.212805151939392090e-01,-1.267642229795455933e-01,-1.824163794517517090e-01,3.644462302327156067e-02
1.679685974121093750e+01,1.909670257568359375e+01,2.794822156429290771e-01,2.131000161170959473e-01,-1.820308566093444824e-01,2.313482575118541718e-02
1.680129432678222656e+01,1.909757041931152344e+01,2.661069631576538086e-01,5.206931009888648987e-02,-1.815159618854522705e-01,3.089200891554355621e-02
1.680550575256347656e+01,1.909575462341308594e+01,2.527299821376800537e-01,-1.089713722467422485e-01,-1.808717399835586548e-01,3.864918276667594910e-02
1.681066894531250000e+01,1.909960556030273438e+01,3.098371922969818115e-01,2.310109734535217285e-01,-1.804546117782592773e-01,2.502280101180076599e-02
1.681560897827148438e+01,1.910077095031738281e+01,2.964580059051513672e-01,6.995850056409835815e-02,-1.799082010984420776e-01,3.277996182441711426e-02
1.682032775878906250e+01,1.909925270080566406e+01,2.830768525600433350e-01,-9.110455214977264404e-02,-1.792326718568801880e-01,4.053713753819465637e-02
1.682598304748535156e+01,1.910340309143066406e+01,3.392888605594635010e-01,2.489759922027587891e-01,-1.787853389978408813e-01,2.683812007308006287e-02
1.683141517639160156e+01,1.910486793518066406e+01,3.259054720401763916e-01,8.790049701929092407e-02,-1.782087534666061401e-01,3.459529578685760498e-02
1.683662414550781250e+01,1.910364723205566406e+01,3.125200569629669189e-01,-7.318621873855590820e-02,-1.775029301643371582e-01,4.235246405005455017e-02
1.684204483032226562e+01,1.910291481018066406e+01,3.252133429050445557e-01,-4.391489550471305847e-02,-1.768039017915725708e-01,4.194057732820510864e-02
1.684724235534667969e+01,1.909949684143066406e+01,3.118237555027008057e-01,-2.050245255231857300e-01,-1.759756505489349365e-01,4.969774931669235229e-02
1.685323143005371094e+01,1.910175895690917969e+01,3.592883050441741943e-01,1.357377022504806519e-01,-1.754989922046661377e-01,2.860387228429317474e-02
1.685899543762207031e+01,1.910133552551269531e+01,3.458968997001647949e-01,-2.538250759243965149e-02,-1.748929768800735474e-01,3.636104986071586609e-02
1.686453628540039062e+01,1.909822654724121094e+01,3.325033783912658691e-01,-1.865145266056060791e-01,-1.741576790809631348e-01,4.411822184920310974e-02
1.687096214294433594e+01,1.910079193115234375e+01,3.855538964271545410e-01,1.538929492235183716e-01,-1.736611574888229370e-01,2.978827804327011108e-02
1.687716484069824219e+01,1.910067176818847656e+01,3.721580207347869873e-01,-7.252380251884460449e-03,-1.730354279279708862e-01,3.754544630646705627e-02
1.688314437866210938e+01,1.909786415100097656e+01,3.587600290775299072e-01,-1.684099286794662476e-01,-1.722803562879562378e-01,4.530261456966400146e-02
1.688999748229980469e+01,1.910073280334472656e+01,4.112308919429779053e-01,1.720657646656036377e-01,-1.717578023672103882e-01,3.135503455996513367e-02
1.689662742614746094e+01,1.910091400146484375e+01,3.978304564952850342e-01,1.089422963559627533e-02,-1.711058765649795532e-01,3.911220282316207886e-02
1.690303421020507812e+01,1.909840965270996094e+01,3.844278156757354736e-01,-1.502900719642639160e-01,-1.703246682882308960e-01,4.686937853693962097e-02
1.691029930114746094e+01,1.910158157348632812e+01,4.358814954757690430e-01,1.902887076139450073e-01,-1.697765439748764038e-01,3.288913890719413757e-02
1.691734123229980469e+01,1.910206604003906250e+01,4.224763810634613037e-01,2.908989414572715759e-02,-1.690991371870040894e-01,4.064629971981048584e-02
1.692415809631347656e+01,1.909986305236816406e+01,4.090689420700073242e-01,-1.321221739053726196e-01,-1.682922691106796265e-01,4.840346798300743103e-02
