6.766228675842285156e+00 2.309782791137695312e+01 3.938079476356506348e-01 -5.066307067871093750e+00 -5.545732751488685608e-02 -2.207820713520050049e-01
6.773017883300781250e+00 2.301064109802246094e+01 4.073667526245117188e-01 -5.230935096740722656e+00 -5.926632881164550781e-02 -2.285387665033340454e-01
6.780033111572265625e+00 2.292070960998535156e+01 4.209196269512176514e-01 -5.395639896392822266e+00 -6.320453435182571411e-02 -2.362954169511795044e-01
6.787226676940917969e+00 2.282803535461425781e+01 4.316067099571228027e-01 -5.560242652893066406e+00 -6.724488735198974609e-02 -2.424179911613464355e-01
6.794568061828613281e+00 2.273262405395507812e+01 4.404706060886383057e-01 -5.724422454833984375e+00 -7.136792689561843872e-02 -2.473803907632827759e-01
6.802050590515136719e+00 2.263447761535644531e+01 4.489494562149047852e-01 -5.888587951660156250e+00 -7.556983828544616699e-02 -2.521116137504577637e-01
6.809669494628906250e+00 2.253359413146972656e+01 4.571240544319152832e-01 -6.052783966064453125e+00 -7.984774559736251831e-02 -2.566712498664855957e-01
6.817500591278076172e+00 2.242996025085449219e+01 4.698712527751922607e-01 -6.217807292938232422e+00 -8.424754440784454346e-02 -2.639872431755065918e-01
6.825556755065917969e+00 2.232358741760253906e+01 4.833924770355224609e-01 -6.382170677185058594e+00 -8.877218514680862427e-02 -2.714742422103881836e-01
6.833838939666748047e+00 2.221446990966796875e+01 4.969502389430999756e-01 -6.546837806701660156e+00 -9.342316538095474243e-02 -2.790576219558715820e-01
6.842213630676269531e+00 2.210260772705078125e+01 5.025005340576171875e-01 -6.711445331573486328e+00 -9.812763333320617676e-02 -2.822677493095397949e-01
6.850668907165527344e+00 2.198800277709960938e+01 5.073508620262145996e-01 -6.876023769378662109e+00 -1.028790026903152466e-01 -2.850805819034576416e-01
6.859200954437255859e+00 2.187065505981445312e+01 5.119498372077941895e-01 -7.040612697601318359e+00 -1.076749190688133240e-01 -2.877529263496398926e-01
6.867815971374511719e+00 2.175056838989257812e+01 5.169239044189453125e-01 -7.204941272735595703e+00 -1.125170066952705383e-01 -2.905255854129791260e-01
6.876510620117187500e+00 2.162774276733398438e+01 5.217223167419433594e-01 -7.369274139404296875e+00 -1.174036040902137756e-01 -2.931957244873046875e-01
6.885280609130859375e+00 2.150217819213867188e+01 5.262193679809570312e-01 -7.533630847930908203e+00 -1.223319843411445618e-01 -2.957049310207366943e-01
6.894119739532470703e+00 2.137387466430664062e+01 5.304161310195922852e-01 -7.697992324829101562e+00 -1.272994130849838257e-01 -2.980476319789886475e-01
6.903024196624755859e+00 2.124283027648925781e+01 5.343253016471862793e-01 -7.862335681915283203e+00 -1.323030740022659302e-01 -3.002234995365142822e-01
6.911968231201171875e+00 2.110904502868652344e+01 5.366986393928527832e-01 -8.026831626892089844e+00 -1.373303830623626709e-01 -3.016396164894104004e-01
6.920947074890136719e+00 2.097251701354980469e+01 5.387846827507019043e-01 -8.191306114196777344e+00 -1.423785835504531860e-01 -3.028936684131622314e-01
6.929965496063232422e+00 2.083325004577636719e+01 5.411497950553894043e-01 -8.355637550354003906e+00 -1.474491804838180542e-01 -3.042375445365905762e-01
6.939021110534667969e+00 2.069124603271484375e+01 5.434014201164245605e-01 -8.519897460937500000e+00 -1.525406688451766968e-01 -3.054901361465454102e-01
6.948110580444335938e+00 2.054650688171386719e+01 5.454240441322326660e-01 -8.684081077575683594e+00 -1.576505154371261597e-01 -3.065910041332244873e-01
6.957237720489501953e+00 2.039902305603027344e+01 5.476861000061035156e-01 -8.848653793334960938e+00 -1.627831608057022095e-01 -3.079604506492614746e-01
6.966401576995849609e+00 2.024879646301269531e+01 5.498909950256347656e-01 -9.013235092163085938e+00 -1.679381132125854492e-01 -3.093006014823913574e-01
6.975596904754638672e+00 2.009582710266113281e+01 5.517877340316772461e-01 -9.177782058715820312e+00 -1.731124818325042725e-01 -3.104662597179412842e-01
6.984818935394287109e+00 1.994011688232421875e+01 5.533863306045532227e-01 -9.342291831970214844e+00 -1.783034801483154297e-01 -3.114629685878753662e-01
6.994057655334472656e+00 1.978166580200195312e+01 5.543836355209350586e-01 -9.506707191467285156e+00 -1.835053712129592896e-01 -3.121146559715270996e-01
7.003299236297607422e+00 1.962048530578613281e+01 5.545554757118225098e-01 -9.670456886291503906e+00 -1.887068450450897217e-01 -3.120855093002319336e-01
7.012544631958007812e+00 1.945656776428222656e+01 5.547770261764526367e-01 -9.834739685058593750e+00 -1.939117312431335449e-01 -3.122925758361816406e-01
7.021793365478515625e+00 1.928991127014160156e+01 5.549733042716979980e-01 -9.999019622802734375e+00 -1.991198211908340454e-01 -3.124874234199523926e-01
7.031041622161865234e+00 1.912051963806152344e+01 5.549617409706115723e-01 -1.016318798065185547e+01 -2.043287009000778198e-01 -3.125344216823577881e-01
7.040300846099853516e+00 1.894839286804199219e+01 5.556152462959289551e-01 -1.032732582092285156e+01 -2.095437794923782349e-01 -3.129026293754577637e-01
7.049553394317626953e+00 1.877353286743164062e+01 5.552221536636352539e-01 -1.049123573303222656e+01 -2.147547304630279541e-01 -3.126583099365234375e-01
7.058798313140869141e+00 1.859593772888183594e+01 5.547624230384826660e-01 -1.065538120269775391e+01 -2.199627012014389038e-01 -3.124798834323883057e-01
7.068029880523681641e+00 1.841560745239257812e+01 5.539655089378356934e-01 -1.081944751739501953e+01 -2.251644879579544067e-01 -3.121061623096466064e-01
7.077237129211425781e+00 1.823254966735839844e+01 5.525346994400024414e-01 -1.098314476013183594e+01 -2.303523868322372437e-01 -3.112725019454956055e-01
7.086416244506835938e+00 1.804676628112792969e+01 5.508089661598205566e-01 -1.114670467376708984e+01 -2.355230152606964111e-01 -3.102420568466186523e-01
7.095562458038330078e+00 1.785825920104980469e+01 5.488526225090026855e-01 -1.131015014648437500e+01 -2.406739443540573120e-01 -3.090568780899047852e-01
7.104673385620117188e+00 1.766702270507812500e+01 5.467377901077270508e-01 -1.147386264801025391e+01 -2.458057999610900879e-01 -3.079137206077575684e-01
7.113745689392089844e+00 1.747305870056152344e+01 5.444189310073852539e-01 -1.163750743865966797e+01 -2.509166598320007324e-01 -3.066505193710327148e-01
7.122775554656982422e+00 1.727637100219726562e+01 5.418699979782104492e-01 -1.180107593536376953e+01 -2.560041546821594238e-01 -3.052513599395751953e-01
7.131759643554687500e+00 1.707695770263671875e+01 5.391175746917724609e-01 -1.196449661254882812e+01 -2.610657811164855957e-01 -3.036993443965911865e-01
7.140693187713623047e+00 1.687482261657714844e+01 5.361027717590332031e-01 -1.212790012359619141e+01 -2.660994529724121094e-01 -3.020234405994415283e-01
7.149649620056152344e+00 1.667012596130371094e+01 5.374823808670043945e-01 -1.228156661987304688e+01 -2.710694074630737305e-01 -2.982012927532196045e-01
7.159321784973144531e+00 1.646429824829101562e+01 5.803955793380737305e-01 -1.234939098358154297e+01 -2.756758630275726318e-01 -2.763900160789489746e-01
7.170641422271728516e+00 1.625921249389648438e+01 6.792285442352294922e-01 -1.230492591857910156e+01 -2.795291841030120850e-01 -2.312011420726776123e-01
7.184484958648681641e+00 1.605657386779785156e+01 8.306451439857482910e-01 -1.215835571289062500e+01 -2.822798490524291992e-01 -1.650451868772506714e-01
7.200775146484375000e+00 1.585615444183349609e+01 9.774466753005981445e-01 -1.202510356903076172e+01 -2.839815616607666016e-01 -1.021062284708023071e-01
7.220026493072509766e+00 1.565893840789794922e+01 1.155067443847656250e+00 -1.183298110961914062e+01 -2.844332754611968994e-01 -2.710568159818649292e-02
7.242675304412841797e+00 1.546575164794921875e+01 1.358923673629760742e+00 -1.159117984771728516e+01 -2.834697067737579346e-01 5.781431496143341064e-02
7.269059658050537109e+00 1.527724456787109375e+01 1.583081603050231934e+00 -1.131030559539794922e+01 -2.809642553329467773e-01 1.503306180238723755e-01
7.299172878265380859e+00 1.509342002868652344e+01 1.806845426559448242e+00 -1.102924823760986328e+01 -2.769245505332946777e-01 2.423862814903259277e-01
7.332991600036621094e+00 1.491428565979003906e+01 2.029269933700561523e+00 -1.074771881103515625e+01 -2.713559865951538086e-01 3.341170847415924072e-01
7.370471954345703125e+00 1.473985958099365234e+01 2.248996257781982422e+00 -1.046490955352783203e+01 -2.642803192138671875e-01 4.245463013648986816e-01
7.411111831665039062e+00 1.457045269012451172e+01 2.438583612442016602e+00 -1.016358852386474609e+01 -2.562469244003295898e-01 4.820138514041900635e-01
7.454726696014404297e+00 1.440614604949951172e+01 2.617135047912597656e+00 -9.857410430908203125e+00 -2.473906427621841431e-01 5.313866734504699707e-01
7.500973224639892578e+00 1.424708271026611328e+01 2.775072574615478516e+00 -9.542737007141113281e+00 -2.380235046148300171e-01 5.620393157005310059e-01
7.549670219421386719e+00 1.409332084655761719e+01 2.922131061553955078e+00 -9.224501609802246094e+00 -2.282586395740509033e-01 5.859002470970153809e-01
7.600557804107666016e+00 1.394494056701660156e+01 3.053534746170043945e+00 -8.901572227478027344e+00 -2.182959020137786865e-01 5.977690219879150391e-01
7.653461456298828125e+00 1.380198574066162109e+01 3.174504280090332031e+00 -8.575972557067871094e+00 -2.082313299179077148e-01 6.038818955421447754e-01
7.708181381225585938e+00 1.366450405120849609e+01 3.283469438552856445e+00 -8.247612953186035156e+00 -1.981889605522155762e-01 6.025511026382446289e-01
7.764564514160156250e+00 1.353252601623535156e+01 3.383215188980102539e+00 -7.917343139648437500e+00 -1.882401853799819946e-01 5.969309806823730469e-01
7.822448253631591797e+00 1.340608310699462891e+01 3.473242521286010742e+00 -7.585264682769775391e+00 -1.784661412239074707e-01 5.864496827125549316e-01
7.881696701049804688e+00 1.328520107269287109e+01 3.555117368698120117e+00 -7.251776695251464844e+00 -1.689198762178421021e-01 5.727801918983459473e-01
7.942182540893554688e+00 1.316989803314208984e+01 3.629307985305786133e+00 -6.917065143585205078e+00 -1.596482694149017334e-01 5.563011765480041504e-01
8.003792762756347656e+00 1.306019115447998047e+01 3.696791648864746094e+00 -6.581338405609130859e+00 -1.506828069686889648e-01 5.379303097724914551e-01
8.066362380981445312e+00 1.295609855651855469e+01 3.754294872283935547e+00 -6.244604110717773438e+00 -1.420959532260894775e-01 5.152142047882080078e-01
8.129826545715332031e+00 1.285762023925781250e+01 3.807968378067016602e+00 -5.907731056213378906e+00 -1.338712424039840698e-01 4.934843778610229492e-01
8.194097518920898438e+00 1.276475811004638672e+01 3.856364488601684570e+00 -5.570937156677246094e+00 -1.260235458612442017e-01 4.708669781684875488e-01
8.259142875671386719e+00 1.267742824554443359e+01 3.902772665023803711e+00 -5.238998413085937500e+00 -1.185168102383613586e-01 4.504047930240631104e-01
8.324873924255371094e+00 1.259551525115966797e+01 3.943907976150512695e+00 -4.914110183715820312e+00 -1.113632544875144958e-01 4.292205870151519775e-01
8.391221046447753906e+00 1.251892948150634766e+01 3.980881690979003906e+00 -4.594460010528564453e+00 -1.045588329434394836e-01 4.082698822021484375e-01
8.458114624023437500e+00 1.244756984710693359e+01 4.013688087463378906e+00 -4.281013488769531250e+00 -9.810265153646469116e-02 3.873740732669830322e-01
8.525493621826171875e+00 1.238131046295166016e+01 4.042802333831787109e+00 -3.975030660629272461e+00 -9.198778122663497925e-02 3.668932318687438965e-01
8.593299865722656250e+00 1.232001590728759766e+01 4.068409442901611328e+00 -3.677292823791503906e+00 -8.620741218328475952e-02 3.468241393566131592e-01
8.661481857299804688e+00 1.226356410980224609e+01 4.090940475463867188e+00 -3.386701822280883789e+00 -8.075308799743652344e-02 3.272540867328643799e-01
8.729992866516113281e+00 1.221182823181152344e+01 4.110688209533691406e+00 -3.103741407394409180e+00 -7.561491429805755615e-02 3.082914650440216064e-01
8.798790931701660156e+00 1.216468524932861328e+01 4.127858638763427734e+00 -2.828308343887329102e+00 -7.078330218791961670e-02 2.899030447006225586e-01
8.867835998535156250e+00 1.212199687957763672e+01 4.142690658569335938e+00 -2.561000823974609375e+00 -6.624738126993179321e-02 2.721592485904693604e-01
8.937093734741210938e+00 1.208366203308105469e+01 4.155448913574218750e+00 -2.299820423126220703e+00 -6.199771538376808167e-02 2.549839913845062256e-01
9.006530761718750000e+00 1.204946517944335938e+01 4.166234016418457031e+00 -2.051510810852050781e+00 -5.801888927817344666e-02 2.387311756610870361e-01
9.076116561889648438e+00 1.201920127868652344e+01 4.175164222717285156e+00 -1.815699219703674316e+00 -5.429835617542266846e-02 2.232356816530227661e-01
9.145822525024414062e+00 1.199265193939208984e+01 4.182365894317626953e+00 -1.592839002609252930e+00 -5.082447081804275513e-02 2.084341645240783691e-01
9.215622901916503906e+00 1.196959590911865234e+01 4.188044071197509766e+00 -1.383256196975708008e+00 -4.758508130908012390e-02 1.943623423576354980e-01
9.285495758056640625e+00 1.194983863830566406e+01 4.192375183105468750e+00 -1.185347795486450195e+00 -4.456927999854087830e-02 1.809460669755935669e-01
9.355421066284179688e+00 1.193318080902099609e+01 4.195529937744140625e+00 -9.993539452552795410e-01 -4.176576063036918640e-02 1.682114899158477783e-01
9.425381660461425781e+00 1.191943264007568359e+01 4.197609901428222656e+00 -8.247573375701904297e-01 -3.916413336992263794e-02 1.560988575220108032e-01
9.495360374450683594e+00 1.190840816497802734e+01 4.198734283447265625e+00 -6.613804697990417480e-01 -3.675421699881553650e-02 1.445946693420410156e-01
9.565343856811523438e+00 1.189993286132812500e+01 4.199016571044921875e+00 -5.084691047668457031e-01 -3.452661633491516113e-02 1.336559504270553589e-01
9.635319709777832031e+00 1.189383316040039062e+01 4.198568344116210938e+00 -3.658995628356933594e-01 -3.247205168008804321e-02 1.232715472579002380e-01
9.705277442932128906e+00 1.188993930816650391e+01 4.197464942932128906e+00 -2.336286753416061401e-01 -3.058143705129623413e-02 1.134355068206787109e-01
9.775259017944335938e+00 1.188902378082275391e+01 4.198887348175048828e+00 -5.493595823645591736e-02 -2.883627638220787048e-02 1.047103628516197205e-01
9.845275878906250000e+00 1.189078521728515625e+01 4.201033592224121094e+00 1.056837886571884155e-01 -2.720475196838378906e-02 9.789171814918518066e-02
9.915317535400390625e+00 1.189492797851562500e+01 4.202481269836425781e+00 2.485515326261520386e-01 -2.567881159484386444e-02 9.155914187431335449e-02
9.985366821289062500e+00 1.190118217468261719e+01 4.202952861785888672e+00 3.752478659152984619e-01 -2.425665222108364105e-02 8.532781153917312622e-02
1.005541038513183594e+01 1.190928268432617188e+01 4.202630519866943359e+00 4.860097169876098633e-01 -2.293476648628711700e-02 7.931420207023620605e-02
1.012543678283691406e+01 1.191896915435791016e+01 4.201608180999755859e+00 5.811609029769897461e-01 -2.170909196138381958e-02 7.353813201189041138e-02
1.019543647766113281e+01 1.193002223968505859e+01 4.199981212615966797e+00 6.631809473037719727e-01 -2.057613059878349304e-02 6.797495484352111816e-02
1.026539993286132812e+01 1.194224262237548828e+01 4.197817325592041016e+00 7.332236766815185547e-01 -1.953245326876640320e-02 6.261818110942840576e-02
1.033531951904296875e+01 1.195544528961181641e+01 4.195186138153076172e+00 7.921389937400817871e-01 -1.857448369264602661e-02 5.747867748141288757e-02
1.040518856048583984e+01 1.196945190429687500e+01 4.192142486572265625e+00 8.403682112693786621e-01 -1.769850775599479675e-02 5.255977436900138855e-02
1.047500038146972656e+01 1.198410129547119141e+01 4.188726425170898438e+00 8.789776563644409180e-01 -1.690099947154521942e-02 4.784730076789855957e-02
1.054475021362304688e+01 1.199926757812500000e+01 4.184975624084472656e+00 9.099547266960144043e-01 -1.617905311286449432e-02 4.331798478960990906e-02
1.061443233489990234e+01 1.201483631134033203e+01 4.180933952331542969e+00 9.340994358062744141e-01 -1.552944816648960114e-02 3.897465392947196960e-02
1.068404293060302734e+01 1.203067207336425781e+01 4.176637172698974609e+00 9.501425623893737793e-01 -1.494854595512151718e-02 3.485352918505668640e-02
1.075357818603515625e+01 1.204668426513671875e+01 4.172091960906982422e+00 9.607192277908325195e-01 -1.443359348922967911e-02 3.089926950633525848e-02
1.082303333282470703e+01 1.206277942657470703e+01 4.167323589324951172e+00 9.656897783279418945e-01 -1.398148387670516968e-02 2.712437137961387634e-02
1.089240646362304688e+01 1.207885074615478516e+01 4.162383556365966797e+00 9.642695784568786621e-01 -1.358917448669672012e-02 2.354020439088344574e-02
1.096169376373291016e+01 1.209483814239501953e+01 4.157240390777587891e+00 9.592412710189819336e-01 -1.325462944805622101e-02 2.007399313151836395e-02
1.103091239929199219e+01 1.211091804504394531e+01 4.153109550476074219e+00 9.647807478904724121e-01 -1.296656019985675812e-02 1.728290691971778870e-02
1.110007095336914062e+01 1.212698745727539062e+01 4.149494171142578125e+00 9.641743898391723633e-01 -1.271304767578840256e-02 1.521093118935823441e-02
1.116916942596435547e+01 1.214296627044677734e+01 4.145895004272460938e+00 9.587313532829284668e-01 -1.248833537101745605e-02 1.348387170583009720e-02
1.123820400238037109e+01 1.215878200531005859e+01 4.142084598541259766e+00 9.489228725433349609e-01 -1.229097321629524231e-02 1.184221543371677399e-02
1.130716991424560547e+01 1.217437267303466797e+01 4.137962341308593750e+00 9.354550242424011230e-01 -1.212140265852212906e-02 1.017092633992433548e-02
1.137606239318847656e+01 1.218968868255615234e+01 4.133552074432373047e+00 9.189767241477966309e-01 -1.198049634695053101e-02 8.454035967588424683e-03
1.144487667083740234e+01 1.220468521118164062e+01 4.128829956054687500e+00 8.997859954833984375e-01 -1.186859048902988434e-02 6.717203650623559952e-03
1.151360702514648438e+01 1.221931743621826172e+01 4.123808383941650391e+00 8.779116272926330566e-01 -1.178541220724582672e-02 4.992643371224403381e-03
1.158224868774414062e+01 1.223355960845947266e+01 4.118491649627685547e+00 8.545351028442382812e-01 -1.173086557537317276e-02 3.273530164733529091e-03
1.165079689025878906e+01 1.224738597869873047e+01 4.112896919250488281e+00 8.295879364013671875e-01 -1.170465815812349319e-02 1.576013630256056786e-03
1.171924781799316406e+01 1.226077842712402344e+01 4.107027530670166016e+00 8.035207986831665039e-01 -1.170653197914361954e-02 -1.075449254130944610e-04
1.178759574890136719e+01 1.227372646331787109e+01 4.100894451141357422e+00 7.768638134002685547e-01 -1.173599716275930405e-02 -1.768413814716041088e-03
1.185583782196044922e+01 1.228620624542236328e+01 4.094521045684814453e+00 7.488095164299011230e-01 -1.179232820868492126e-02 -3.379094647243618965e-03
1.192396926879882812e+01 1.229821014404296875e+01 4.087896347045898438e+00 7.202270627021789551e-01 -1.187509763985872269e-02 -4.967811983078718185e-03
1.199198627471923828e+01 1.230973720550537109e+01 4.081027507781982422e+00 6.916140913963317871e-01 -1.198398414999246597e-02 -6.535041145980358124e-03
1.205988502502441406e+01 1.232078170776367188e+01 4.073934078216552734e+00 6.626493930816650391e-01 -1.211825199425220490e-02 -8.055206388235092163e-03
1.212766170501708984e+01 1.233135986328125000e+01 4.066598892211914062e+00 6.346713900566101074e-01 -1.227765157818794250e-02 -9.565693326294422150e-03
1.219531250000000000e+01 1.234147262573242188e+01 4.059052467346191406e+00 6.067650914192199707e-01 -1.246136985719203949e-02 -1.102527137845754623e-02
1.226283454895019531e+01 1.235112285614013672e+01 4.051296234130859375e+00 5.790125727653503418e-01 -1.266874093562364578e-02 -1.244139298796653748e-02
1.233022308349609375e+01 1.236033535003662109e+01 4.043303012847900391e+00 5.527451038360595703e-01 -1.289987470954656601e-02 -1.386747695505619049e-02
1.239747524261474609e+01 1.236912155151367188e+01 4.035111904144287109e+00 5.271956324577331543e-01 -1.315401494503021240e-02 -1.524671912193298340e-02
1.246458816528320312e+01 1.237748146057128906e+01 4.026749610900878906e+00 5.015764236450195312e-01 -1.342988666146993637e-02 -1.654873602092266083e-02
1.253155803680419922e+01 1.238543605804443359e+01 4.018185138702392578e+00 4.772833883762359619e-01 -1.372706796973943710e-02 -1.783113926649093628e-02
1.259838199615478516e+01 1.239299392700195312e+01 4.009451866149902344e+00 4.534842967987060547e-01 -1.404459681361913681e-02 -1.905295066535472870e-02
1.266505718231201172e+01 1.240017795562744141e+01 4.000535488128662109e+00 4.310661256313323975e-01 -1.438207086175680161e-02 -2.025026269257068634e-02
1.273158168792724609e+01 1.240700912475585938e+01 3.991458415985107422e+00 4.098659753799438477e-01 -1.473876833915710449e-02 -2.139824070036411285e-02
1.279795265197753906e+01 1.241350555419921875e+01 3.982229232788085938e+00 3.897990286350250244e-01 -1.511364523321390152e-02 -2.249033935368061066e-02
1.286416721343994141e+01 1.241967582702636719e+01 3.972859621047973633e+00 3.702021837234497070e-01 -1.550557184964418411e-02 -2.351321652531623840e-02
1.293022251129150391e+01 1.242554283142089844e+01 3.963329315185546875e+00 3.520177900791168213e-01 -1.591406576335430145e-02 -2.451065368950366974e-02
1.299611663818359375e+01 1.243111324310302734e+01 3.953667640686035156e+00 3.342440724372863770e-01 -1.633812114596366882e-02 -2.544371224939823151e-02
1.306184768676757812e+01 1.243641853332519531e+01 3.943852424621582031e+00 3.183158040046691895e-01 -1.677743531763553619e-02 -2.635944075882434845e-02
1.312741279602050781e+01 1.244146537780761719e+01 3.933920383453369141e+00 3.028289675712585449e-01 -1.723077893257141113e-02 -2.720184810459613800e-02
1.319281005859375000e+01 1.244627761840820312e+01 3.923845529556274414e+00 2.887302935123443604e-01 -1.769779995083808899e-02 -2.802252396941184998e-02
1.325803756713867188e+01 1.245086765289306641e+01 3.913654088973999023e+00 2.754054963588714600e-01 -1.817749999463558197e-02 -2.878224849700927734e-02
1.332309341430664062e+01 1.245524978637695312e+01 3.903342247009277344e+00 2.628996968269348145e-01 -1.866909489035606384e-02 -2.949484996497631073e-02
1.338797569274902344e+01 1.245944118499755859e+01 3.892911434173583984e+00 2.514820396900177002e-01 -1.917181722819805145e-02 -3.016347810626029968e-02
1.345268154144287109e+01 1.246344661712646484e+01 3.882373094558715820e+00 2.403362244367599487e-01 -1.968462206423282623e-02 -3.076874278485774994e-02
1.351721000671386719e+01 1.246728897094726562e+01 3.871706962585449219e+00 2.305576354265213013e-01 -2.020728774368762970e-02 -3.135907277464866638e-02
1.358155918121337891e+01 1.247098350524902344e+01 3.860955715179443359e+00 2.216618657112121582e-01 -2.073867805302143097e-02 -3.188172355294227600e-02
1.364572811126708984e+01 1.247453498840332031e+01 3.850132703781127930e+00 2.130766659975051880e-01 -2.127725630998611450e-02 -3.231506422162055969e-02
1.370971488952636719e+01 1.247795104980468750e+01 3.839223623275756836e+00 2.049815654754638672e-01 -2.182213775813579559e-02 -3.269172832369804382e-02
1.377351856231689453e+01 1.248124504089355469e+01 3.828233957290649414e+00 1.976423114538192749e-01 -2.237220108509063721e-02 -3.300616890192031860e-02
1.383713817596435547e+01 1.248442554473876953e+01 3.817162513732910156e+00 1.908214241266250610e-01 -2.292653918266296387e-02 -3.325995057821273804e-02
1.390057182312011719e+01 1.248749828338623047e+01 3.806011438369750977e+00 1.843895465135574341e-01 -2.348409593105316162e-02 -3.345183283090591431e-02
1.396381759643554688e+01 1.249046707153320312e+01 3.794775009155273438e+00 1.781535595655441284e-01 -2.404390648007392883e-02 -3.359178081154823303e-02
1.402687549591064453e+01 1.249334907531738281e+01 3.783448696136474609e+00 1.729452610015869141e-01 -2.460562437772750854e-02 -3.370203450322151184e-02
1.408974266052246094e+01 1.249614906311035156e+01 3.772042036056518555e+00 1.680102348327636719e-01 -2.516822330653667450e-02 -3.375482186675071716e-02
1.415241813659667969e+01 1.249886703491210938e+01 3.760554790496826172e+00 1.630815565586090088e-01 -2.573103830218315125e-02 -3.376869484782218933e-02
1.421490097045898438e+01 1.250151348114013672e+01 3.748985052108764648e+00 1.587660163640975952e-01 -2.629389613866806030e-02 -3.377433121204376221e-02
