2.589969825744628906e+01,2.500988960266113281e+01,5.708518996834754944e-02,-2.875848114490509033e-01,-2.834739089012145996e-01,-1.286559156142175198e-03
2.590176010131835938e+01,2.500631713867187500e+01,1.240726932883262634e-01,-2.130702883005142212e-01,-2.835298180580139160e-01,-3.497326280921697617e-03
2.590507507324218750e+01,2.500441360473632812e+01,1.991469413042068481e-01,-1.132322549819946289e-01,-2.836275994777679443e-01,-5.945702083408832550e-03
2.590975570678710938e+01,2.500427055358886719e+01,2.810940146446228027e-01,-7.746555842459201813e-03,-2.836979031562805176e-01,-4.261747468262910843e-03
2.591590118408203125e+01,2.500611877441406250e+01,3.689702749252319336e-01,1.114851832389831543e-01,-2.837260663509368896e-01,-1.700289547443389893e-03
2.592347908020019531e+01,2.500997924804687500e+01,4.548381567001342773e-01,2.320895493030548096e-01,-2.837321162223815918e-01,-3.689966106321662664e-04
2.593271446228027344e+01,2.501661682128906250e+01,5.542511343955993652e-01,3.984647691249847412e-01,-2.836977243423461914e-01,2.072908217087388039e-03
2.594381523132324219e+01,2.502665519714355469e+01,6.661918163299560547e-01,6.024868488311767578e-01,-2.835997045040130615e-01,5.881082732230424881e-03
2.595692253112792969e+01,2.504034805297851562e+01,7.865160107612609863e-01,8.216480612754821777e-01,-2.833368778228759766e-01,1.577795110642910004e-02
2.597232437133789062e+01,2.505825424194335938e+01,9.240979552268981934e-01,1.074442505836486816e+00,-2.827571034431457520e-01,3.478895127773284912e-02
2.599012374877929688e+01,2.508110046386718750e+01,1.068018913269042969e+00,1.370856881141662598e+00,-2.819799184799194336e-01,4.663429036736488342e-02
2.601050186157226562e+01,2.510925483703613281e+01,1.222655773162841797e+00,1.689433574676513672e+00,-2.809578776359558105e-01,6.133528798818588257e-02
2.603333854675292969e+01,2.514275932312011719e+01,1.370371580123901367e+00,2.010292053222656250e+00,-2.797837853431701660e-01,7.044979184865951538e-02
2.605870819091796875e+01,2.518158721923828125e+01,1.522125244140625000e+00,2.329719305038452148e+00,-2.783504426479339600e-01,8.600220084190368652e-02
2.608639717102050781e+01,2.522522163391113281e+01,1.661292910575866699e+00,2.618016242980957031e+00,-2.767308652400970459e-01,9.718787670135498047e-02
2.611624336242675781e+01,2.527332305908203125e+01,1.790760159492492676e+00,2.886117458343505859e+00,-2.749892473220825195e-01,1.045000329613685608e-01
2.614825439453125000e+01,2.532622337341308594e+01,1.920699119567871094e+00,3.174067020416259766e+00,-2.732339501380920410e-01,1.053145900368690491e-01
2.618243789672851562e+01,2.538379859924316406e+01,2.051025867462158203e+00,3.454478740692138672e+00,-2.713758647441864014e-01,1.114865243434906006e-01
2.621852111816406250e+01,2.544537925720214844e+01,2.165002822875976562e+00,3.694803953170776367e+00,-2.695083320140838623e-01,1.120549067854881287e-01
2.625642204284667969e+01,2.551048660278320312e+01,2.274016141891479492e+00,3.906449794769287109e+00,-2.676011621952056885e-01,1.144311130046844482e-01
2.629600524902343750e+01,2.557909774780273438e+01,2.374942779541015625e+00,4.116719245910644531e+00,-2.657768726348876953e-01,1.094664409756660461e-01
2.633731460571289062e+01,2.565189170837402344e+01,2.478589296340942383e+00,4.367686271667480469e+00,-2.641367912292480469e-01,9.840805083513259888e-02
2.638019561767578125e+01,2.572838973999023438e+01,2.572816610336303711e+00,4.589928627014160156e+00,-2.627190947532653809e-01,8.506885915994644165e-02
2.642439079284667969e+01,2.580804443359375000e+01,2.651720285415649414e+00,4.779317855834960938e+00,-2.615904808044433594e-01,6.771562993526458740e-02
2.646961212158203125e+01,2.589006042480468750e+01,2.713305234909057617e+00,4.920907497406005859e+00,-2.607946693897247314e-01,4.774367064237594604e-02
2.651593399047851562e+01,2.597476005554199219e+01,2.779294490814208984e+00,5.081963062286376953e+00,-2.603453695774078369e-01,2.696346677839756012e-02
2.656346321105957031e+01,2.606225204467773438e+01,2.851709127426147461e+00,5.249476909637451172e+00,-2.601580023765563965e-01,1.125165540724992752e-02
2.661209297180175781e+01,2.615209388732910156e+01,2.917794227600097656e+00,5.390490531921386719e+00,-2.602056860923767090e-01,-2.863645786419510841e-03
2.666174125671386719e+01,2.624411582946777344e+01,2.978940725326538086e+00,5.521311283111572266e+00,-2.605427503585815430e-01,-2.021826244890689850e-02
2.671252250671386719e+01,2.633875846862792969e+01,3.046855688095092773e+00,5.678534030914306641e+00,-2.611721158027648926e-01,-3.776177018880844116e-02
2.676421737670898438e+01,2.643524169921875000e+01,3.101713418960571289e+00,5.789037704467773438e+00,-2.620968520641326904e-01,-5.548249185085296631e-02
2.681682395935058594e+01,2.653331375122070312e+01,3.156403064727783203e+00,5.884266376495361328e+00,-2.632398307323455811e-01,-6.858011335134506226e-02
2.687046813964843750e+01,2.663317680358886719e+01,3.218687534332275391e+00,5.991808414459228516e+00,-2.645344436168670654e-01,-7.767751812934875488e-02
2.692508888244628906e+01,2.673440170288085938e+01,3.277290821075439453e+00,6.073487281799316406e+00,-2.659003436565399170e-01,-8.195941150188446045e-02
2.698051071166992188e+01,2.683660697937011719e+01,3.325273513793945312e+00,6.132357120513916016e+00,-2.673869132995605469e-01,-8.919008076190948486e-02
