6.187194347381591797e+00,2.346245002746582031e+01,-3.948003519326448441e-03,-4.906120896339416504e-01,2.925367467105388641e-02,2.252289326861500740e-03
6.186982631683349609e+00,2.345498085021972656e+01,-1.223851926624774933e-02,-4.466607868671417236e-01,2.941727451980113983e-02,1.047169975936412811e-02
6.186975002288818359e+00,2.345211219787597656e+01,-1.586086145834997296e-04,-1.708266288042068481e-01,3.008201904594898224e-02,4.034334421157836914e-02
6.187339782714843750e+00,2.345000839233398438e+01,2.210317924618721008e-02,-1.253376305103302002e-01,3.115328401327133179e-02,6.459952145814895630e-02
6.187994003295898438e+00,2.345247459411621094e+01,3.939687088131904602e-02,1.486828625202178955e-01,3.270046040415763855e-02,9.305836260318756104e-02
6.188975334167480469e+00,2.345793533325195312e+01,5.900624021887779236e-02,3.282465636730194092e-01,3.468913212418556213e-02,1.194822937250137329e-01
6.190641880035400391e+00,2.346517944335937500e+01,1.000700294971466064e-01,4.351571798324584961e-01,3.732173144817352295e-02,1.580707132816314697e-01
6.193291664123535156e+00,2.347501182556152344e+01,1.590114831924438477e-01,5.903746485710144043e-01,4.083814099431037903e-02,2.110680937767028809e-01
6.196863651275634766e+00,2.349046134948730469e+01,2.143718898296356201e-01,9.274856448173522949e-01,4.531202092766761780e-02,2.684921622276306152e-01
6.201082229614257812e+00,2.350926780700683594e+01,2.531373202800750732e-01,1.128875732421875000e+00,5.038531497120857239e-02,3.044375777244567871e-01
6.205676078796386719e+00,2.352960395812988281e+01,2.756236493587493896e-01,1.220777153968811035e+00,5.584432184696197510e-02,3.275688886642456055e-01
6.211128234863281250e+00,2.355372047424316406e+01,3.271367847919464111e-01,1.447522878646850586e+00,6.223080679774284363e-02,3.832182586193084717e-01
6.216845035552978516e+00,2.358333206176757812e+01,3.429872393608093262e-01,1.777371287345886230e+00,6.909285485744476318e-02,4.117394387722015381e-01
6.222726345062255859e+00,2.361801719665527344e+01,3.528564274311065674e-01,2.081932306289672852e+00,7.632738351821899414e-02,4.340869486331939697e-01
6.228110313415527344e+00,2.365838432312011719e+01,3.230085968971252441e-01,2.422692775726318359e+00,8.346097916364669800e-02,4.280250966548919678e-01
6.233374118804931641e+00,2.370346832275390625e+01,3.157849907875061035e-01,2.705895662307739258e+00,9.082602709531784058e-02,4.419077336788177490e-01
6.238213062286376953e+00,2.375423812866210938e+01,2.902818620204925537e-01,3.047028779983520508e+00,9.823681414127349854e-02,4.446516335010528564e-01
6.242609500885009766e+00,2.381068611145019531e+01,2.636938989162445068e-01,3.387727975845336914e+00,1.059038192033767700e-01,4.600235223770141602e-01
6.246512413024902344e+00,2.387091827392578125e+01,2.340614795684814453e-01,3.614773750305175781e+00,1.136697307229042053e-01,4.659604132175445557e-01
6.249676704406738281e+00,2.393380928039550781e+01,1.897472441196441650e-01,3.774237394332885742e+00,1.213064342737197876e-01,4.582060277462005615e-01
6.251023769378662109e+00,2.400215339660644531e+01,8.073697984218597412e-02,4.101206779479980469e+00,1.281357258558273315e-01,4.097594320774078369e-01
6.250998973846435547e+00,2.407608222961425781e+01,-1.583046629093587399e-03,4.436298370361328125e+00,1.348767876625061035e-01,4.044661521911621094e-01
6.249680519104003906e+00,2.415560913085937500e+01,-7.918569445610046387e-02,4.772162914276123047e+00,1.417808085680007935e-01,4.142463803291320801e-01
6.247107028961181641e+00,2.424073028564453125e+01,-1.545364260673522949e-01,5.108057022094726562e+00,1.489860415458679199e-01,4.323188066482543945e-01
6.244044303894042969e+00,2.433007431030273438e+01,-1.839142143726348877e-01,5.361463546752929688e+00,1.570693701505661011e-01,4.850094914436340332e-01
6.240452766418457031e+00,2.442173576354980469e+01,-2.156240791082382202e-01,5.500682353973388672e+00,1.657382547855377197e-01,5.201419591903686523e-01
6.236536502838134766e+00,2.451383399963378906e+01,-2.351470440626144409e-01,5.527000427246093750e+00,1.747819334268569946e-01,5.426278710365295410e-01
6.231925487518310547e+00,2.460964393615722656e+01,-2.768782973289489746e-01,5.749895095825195312e+00,1.846108883619308472e-01,5.897400379180908203e-01
6.226242065429687500e+00,2.470863342285156250e+01,-3.412520885467529297e-01,5.940651893615722656e+00,1.946246027946472168e-01,6.008293628692626953e-01
6.219556331634521484e+00,2.481181716918945312e+01,-4.014175534248352051e-01,6.192346572875976562e+00,2.051617205142974854e-01,6.322380304336547852e-01
6.211333751678466797e+00,2.492051696777343750e+01,-4.936647713184356689e-01,6.523455619812011719e+00,2.160147279500961304e-01,6.511906981468200684e-01
6.201432228088378906e+00,2.503357505798339844e+01,-5.944464802742004395e-01,6.784987449645996094e+00,2.270171940326690674e-01,6.601577401161193848e-01
6.189925670623779297e+00,2.515212631225585938e+01,-6.907640695571899414e-01,7.114764213562011719e+00,2.384331524372100830e-01,6.849669218063354492e-01
6.177594184875488281e+00,2.527259826660156250e+01,-7.403538227081298828e-01,7.230091094970703125e+00,2.503654658794403076e-01,7.159577012062072754e-01
6.164951801300048828e+00,2.539157295227050781e+01,-7.590321302413940430e-01,7.140347957611083984e+00,2.623620629310607910e-01,7.198043465614318848e-01
6.151398658752441406e+00,2.551088523864746094e+01,-8.137161135673522949e-01,7.160611152648925781e+00,2.743121683597564697e-01,7.170204520225524902e-01
6.135742187500000000e+00,2.563332557678222656e+01,-9.398629069328308105e-01,7.347983360290527344e+00,2.857542335987091064e-01,6.865271925926208496e-01
6.118195056915283203e+00,2.575848579406738281e+01,-1.053295373916625977e+00,7.511082649230957031e+00,2.967829704284667969e-01,6.617375612258911133e-01
6.099070072174072266e+00,2.588559150695800781e+01,-1.147982239723205566e+00,7.627876281738281250e+00,3.074920177459716797e-01,6.425466537475585938e-01
