5.000012854871771495e-01 3.798104467762191683e-01
5.000004373931893342e-01 3.462635551729102978e-01
4.999986646261456724e-01 6.248627193691528442e-02
4.222025008480496250e-02 1.384700909825430648e-01
-2.315609047375785101e-01 -1.591057666979342200e-01
-2.994567352982914765e-01 -1.770681118582964619e-01
-2.767172902088848585e-01 8.447521482908650070e-03
-1.213658708058867469e-01 2.324378560416215725e-02
-3.703442894630366855e-02 5.677628334963018275e-02
-1.223424428261667141e-01 -4.765502077745800008e-02
-7.409297791507381270e-02 -1.970398002743487323e-02
-5.727235130658554080e-02 3.774605515836975539e-02
-5.206609835958128651e-02 -2.731213100241773259e-02
-9.503629898326443337e-02 -6.732385479700467301e-03
-2.620884352386278898e-02 1.968201698996787253e-03
-1.539240846387062156e-01 -1.035574734521823997e-01
8.697982004748430751e-02 2.582456360722460917e-02
4.383174748812602300e-03 -7.523845860167114111e-03
-5.214798525323727924e-02 2.077523807908265852e-02
-4.229344393265840191e-02 6.346320631751257990e-02
4.565721646973417563e-03 1.944055900838534412e-02
5.014016257804720239e-02 3.686496604195946963e-02
-7.325673062025674087e-02 -3.049124910447316775e-03
2.285100174434169518e-02 -2.314562832123512673e-02
-1.950728209542806207e-02 -1.439039783688697734e-02
-6.024240396949783610e-02 7.496731248650422008e-02
4.222112618767806178e-03 2.446519671659330014e-02
-4.313649782152993717e-02 2.436782508362657362e-02
1.286885841855070879e-03 3.379350760847443791e-02
-9.229612799107252477e-03 1.835703174502332710e-02
1.019669624431229771e-02 1.981407301332616805e-02
-6.831714439991804291e-03 4.408133009676148267e-02
-1.640805254630035761e-03 1.554801570461764818e-03
-7.954535130192360790e-03 -5.076504326266752243e-03
7.271684904687091998e-04 -7.282471232328894400e-03
-5.539577121811412042e-03 -1.389657782447793928e-02
-7.723247551109132646e-04 -8.428787544621159020e-03
2.551991254524111621e-04 -1.816322463866077222e-02
-6.025234216742890968e-03 -4.356368920063784060e-03
-1.234503421852961406e-02 8.997675156348271253e-03
7.481151629448430131e-03 -1.360146749065631669e-02
1.107083918380749252e-02 -2.986839379659195388e-03
1.178078404370594759e-02 -1.381075850715583926e-02
-5.665965613692221410e-03 -3.203342441693065451e-03
4.593771660467251060e-04 -8.114860261812332012e-03
7.423121910409600545e-03 -1.322925402051491200e-02
4.831233685257279621e-03 -1.233911063666519835e-02
1.205228031113436682e-02 -1.033824075036688696e-02
5.540809774950885419e-03 1.848840733354964678e-03
4.407142414969251847e-03 -7.276615621333388552e-03
3.394643013726267224e-03 -7.270882177481651117e-03
1.208344040843912365e-02 -1.010596182952923361e-02
1.431315434135200029e-02 -7.410744403114867367e-03
