9.957653396676819924e-01,9.991977035087207248e-01,9.193143269038051013e-02,-4.004933586089205050e-02,1.144816882743501935e-01,-1.133167821091803779e-01,3.530950665197887806e-01,-1.505886769441010797e-01,9.494616954232192041e-02,1.282272620515516326e-01,0.000000000000000000e+00
9.949419519488943431e-01,9.989060697775753450e-01,1.004515418105869085e-01,-4.676177671472594305e-02,1.144816882743501935e-01,-1.133167821091803779e-01,5.023902772915604942e-01,-5.200583532460887337e-01,9.485310096007414093e-02,1.292817795368040590e-01,0.000000000000000000e+00
9.934623959163026985e-01,9.981369692500221547e-01,1.141598348817981501e-01,-6.101303644615929667e-02,1.144816882743501935e-01,-1.133167821091803779e-01,8.751697207476587526e-01,-9.058672035182818716e-01,9.470801493421580897e-02,1.305992461705212659e-01,0.000000000000000000e+00
9.908056998018370809e-01,9.967120593065544876e-01,1.352925173104257695e-01,-8.102512470146146228e-02,1.144816882743501935e-01,-1.133167821091803779e-01,1.253512794543248487e+00,-1.099794818977965827e+00,9.443501681582984475e-02,1.328482205509337599e-01,0.000000000000000000e+00
9.866018674805843158e-01,9.944839896950692371e-01,1.631464222219525251e-01,-1.048884847834946205e-01,1.144816882743501935e-01,-1.133167821091803779e-01,1.562486393671119744e+00,-1.296321979010817138e+00,9.398843625969997839e-02,1.360952116039677584e-01,0.000000000000000000e+00
9.803067598022925377e-01,9.914801206368762942e-01,1.974807754844263019e-01,-1.302580914257736311e-01,1.144816882743501935e-01,-1.133167821091803779e-01,1.927144829722918562e+00,-1.258554975184777547e+00,9.329362509204656984e-02,1.405561168836038655e-01,0.000000000000000000e+00
9.717718470907689143e-01,9.882497154285228014e-01,2.359226085007436469e-01,-1.528479635305743101e-01,1.144816882743501935e-01,-1.133167821091803779e-01,2.010622407703423153e+00,-1.024243311677615953e+00,9.230100661062194678e-02,1.462167446892040923e-01,0.000000000000000000e+00
9.614879472744467526e-01,9.856256624418964218e-01,2.748470979398740521e-01,-1.689439360733994144e-01,1.144816882743501935e-01,-1.133167821091803779e-01,2.015641876692721546e+00,-6.080082633249084267e-01,9.101823205040161791e-02,1.527317645843506710e-01,0.000000000000000000e+00
9.503293540366758441e-01,9.841048909255085686e-01,3.112460744430913251e-01,-1.775881855768925710e-01,1.144816882743501935e-01,-1.133167821091803779e-01,1.792429792075114436e+00,-2.708190873430174617e-01,8.950593829584373162e-02,1.595698932392946023e-01,0.000000000000000000e+00
9.381059369587541052e-01,9.838437780222694107e-01,3.463484532125675752e-01,-1.790291050272759810e-01,1.144816882743501935e-01,-1.133167821091803779e-01,1.924318558484604313e+00,1.230679199473332375e-01,8.767414203912453352e-02,1.669598328507858609e-01,0.000000000000000000e+00
