9.987897087165348298e-01,9.949952915696448352e-01,4.918452766815524513e-02,-9.992181820922502178e-02,3.428545726916931713e-02,-1.104126971824235248e-01,1.886061423813277238e-01,-3.787440787073748094e-01,1.754511451463929839e-01,1.097362849458906192e-01,0.000000000000000000e+00
9.987869415676708940e-01,9.942986193129715877e-01,4.924068799171981564e-02,-1.066314007800632374e-01,3.428545726916931713e-02,-1.104126971824235248e-01,-1.817501222910021530e-01,-2.960985595727558262e-01,1.754109757283791038e-01,1.090074214811476566e-01,0.000000000000000000e+00
9.989263596975910264e-01,9.934072664028809063e-01,4.632631974719175066e-02,-1.146385757847488279e-01,3.428545726916931713e-02,-1.104126971824235248e-01,-1.102584245760711706e-01,-5.088579179394735474e-01,1.753488481846226521e-01,1.075109589802102777e-01,0.000000000000000000e+00
9.989761585499727925e-01,9.924721827857030387e-01,4.523974633814315666e-02,-1.224702673981817175e-01,3.428545726916931713e-02,-1.104126971824235248e-01,1.116544971889510190e-03,-2.806363087958660407e-01,1.752817715585874014e-01,1.064174438953792157e-01,0.000000000000000000e+00
9.988850944514736652e-01,9.914212988546863281e-01,4.720771211010555551e-02,-1.307050426620441352e-01,3.428545726916931713e-02,-1.104126971824235248e-01,1.952439425641050996e-01,-5.486285534193631186e-01,1.752165456816353883e-01,1.059201965773347298e-01,0.000000000000000000e+00
9.985523422927738979e-01,9.897190666670487857e-01,5.378865774133919503e-02,-1.430250645016664102e-01,3.428545726916931713e-02,-1.104126971824235248e-01,4.628015464550052083e-01,-6.945988763328395654e-01,1.751275140103740191e-01,1.059373367427718649e-01,0.000000000000000000e+00
9.979626903908820346e-01,9.873984515307011600e-01,6.380022404186777574e-02,-1.582539033160746400e-01,3.428545726916931713e-02,-1.104126971824235248e-01,5.398375360922611499e-01,-8.453772539659920593e-01,1.750139965166703226e-01,1.063498438822298442e-01,0.000000000000000000e+00
9.971499027425996253e-01,9.843310287436215500e-01,7.544581804463504349e-02,-1.763304450528145884e-01,3.428545726916931713e-02,-1.104126971824235248e-01,6.272701338844919317e-01,-9.876692078477726788e-01,1.748607266029478247e-01,1.067852027592788577e-01,0.000000000000000000e+00
9.961080328962451658e-01,9.808227466982537557e-01,8.814072157392896512e-02,-1.949018716156751263e-01,3.428545726916931713e-02,-1.104126971824235248e-01,6.464333063243826727e-01,-9.026315193338702025e-01,1.746856044886918868e-01,1.073804952146004132e-01,0.000000000000000000e+00
9.947725134204729036e-01,9.775978031478701480e-01,1.021158486382748032e-01,-2.104816744528086592e-01,3.428545726916931713e-02,-1.104126971824235248e-01,7.570897488354744187e-01,-6.891042963773518215e-01,1.745296856939300978e-01,1.085732407268069077e-01,0.000000000000000000e+00
9.934685136519711968e-01,9.743673205688362371e-01,1.141065834303315180e-01,-2.249629405202259458e-01,3.428545726916931713e-02,-1.104126971824235248e-01,4.500826231171553560e-01,-7.942812446305483887e-01,1.743654314279059203e-01,1.094693654957475532e-01,0.000000000000000000e+00
9.926145623606701385e-01,9.699032032326898589e-01,1.213108840522372223e-01,-2.434908137055019905e-01,3.428545726916931713e-02,-1.104126971824235248e-01,2.759715219574748746e-01,-1.110502040857468176e+00,1.741266123676761257e-01,1.089004832875444945e-01,0.000000000000000000e+00
9.922720321268813093e-01,9.642914657739886097e-01,1.240814823363640546e-01,-2.648432914677139038e-01,3.428545726916931713e-02,-1.104126971824235248e-01,4.102703403487275788e-03,-1.097345901260756262e+00,1.738089249171382022e-01,1.070750295142119390e-01,0.000000000000000000e+00
9.920217839922621517e-01,9.583683616457050469e-01,1.260665700525306354e-01,-2.855347323821167960e-01,3.428545726916931713e-02,-1.104126971824235248e-01,1.953407501969147975e-01,-1.055088224960655685e+00,1.734557681487501335e-01,1.051509380553616035e-01,0.000000000000000000e+00
9.914510228007982207e-01,9.513846941939811952e-01,1.304793829968974861e-01,-3.080051357581960469e-01,3.428545726916931713e-02,-1.104126971824235248e-01,2.494362119183470561e-01,-1.297222200842805151e+00,1.730380249636437329e-01,1.035247470455775837e-01,0.000000000000000000e+00
