9.998602038081445542e-01,9.999844813921729969e-01,1.672043183460110438e-02,5.571083810781185357e-03,-9.366063970470862518e-03,1.266784914493123970e-01,6.401562672671315402e-02,2.062564886278752535e-02,2.193247546742160825e-01,-1.225545613470346851e-01,0.000000000000000000e+00
9.997819145928023010e-01,9.999692385985803345e-01,2.088356418695462222e-02,7.843586971245382344e-03,-9.366063970470862518e-03,1.266784914493123970e-01,3.514148758466737466e-01,2.060123705764108915e-01,2.192988735505611575e-01,-1.214307448071628714e-01,0.000000000000000000e+00
9.996175754351592779e-01,9.998957535077818148e-01,2.765326167260509505e-02,1.443890983091622969e-02,-9.366063970470862518e-03,1.266784914493123970e-01,3.258410928453916444e-01,4.527397393678504467e-01,2.192303749462139462e-01,-1.192840419107406846e-01,0.000000000000000000e+00
9.994061928354432967e-01,9.997376485602461615e-01,3.445666440856905849e-02,2.290489142584624035e-02,-9.366063970470862518e-03,1.266784914493123970e-01,3.547325298013412898e-01,3.942036922891808959e-01,2.191257077001881326e-01,-1.169255428085527321e-01,0.000000000000000000e+00
9.992937531457241063e-01,9.994838013812545885e-01,3.757652091310023645e-02,3.212679219089306648e-02,-9.366063970470862518e-03,1.266784914493123970e-01,-4.122569524311379269e-02,5.278928846130650498e-01,2.190282023241624798e-01,-1.152578186400196464e-01,0.000000000000000000e+00
9.992379916129988660e-01,9.990224281683675045e-01,3.903121977623020405e-02,4.420619884788876131e-02,-9.366063970470862518e-03,1.266784914493123970e-01,1.860459639742866322e-01,6.804278788284239265e-01,2.189088130847761660e-01,-1.136274250554133586e-01,0.000000000000000000e+00
9.989240544891327955e-01,9.982331350374497037e-01,4.637599985975458805e-02,5.941892049932130659e-02,-9.366063970470862518e-03,1.266784914493123970e-01,5.478998284338522096e-01,8.423660025903831894e-01,2.186428845528676779e-01,-1.104198868592130289e-01,0.000000000000000000e+00
9.985765626777173276e-01,9.968389759995144317e-01,5.333712094550056154e-02,7.944844824311800280e-02,-9.366063970470862518e-03,1.266784914493123970e-01,1.504043631001798498e-01,1.164392902724977974e+00,2.182537803253641884e-01,-1.067691522911999591e-01,0.000000000000000000e+00
9.982658731254837603e-01,9.945935875830466122e-01,5.886634482465868262e-02,1.038440924592472503e-01,-9.366063970470862518e-03,1.266784914493123970e-01,4.025517333681158383e-01,1.285142258947596927e+00,2.177358358475971478e-01,-1.029488001609816794e-01,0.000000000000000000e+00
9.976390840791332648e-01,9.920665130830006451e-01,6.867501669274003739e-02,1.257140947520863639e-01,-9.366063970470862518e-03,1.266784914493123970e-01,5.797295741113427381e-01,9.176790577884547107e-01,2.170499605925534370e-01,-9.852075510665599112e-02,0.000000000000000000e+00
9.970841401167785945e-01,9.895751619995575288e-01,7.631000935384651962e-02,1.440173557372494417e-01,-9.366063970470862518e-03,1.266784914493123970e-01,1.870928664531686936e-01,9.295110536538040424e-01,2.164013977918332610e-01,-9.494484569971328725e-02,0.000000000000000000e+00
9.965343701011817323e-01,9.864706432627290411e-01,8.318202454281117819e-02,1.639380065171513468e-01,-9.366063970470862518e-03,1.266784914493123970e-01,5.012600531337951804e-01,1.086112630774677568e+00,2.156552376922754588e-01,-9.136371664218714828e-02,0.000000000000000000e+00
9.953627578853341262e-01,9.830197483358955601e-01,9.619241246014061109e-02,1.834997939552866775e-01,-9.366063970470862518e-03,1.266784914493123970e-01,8.040443981807233742e-01,9.009217630414437794e-01,2.145914624974528673e-01,-8.656655892469730662e-02,0.000000000000000000e+00
9.937318534293229089e-01,9.799292990518428947e-01,1.117899972265974651e-01,1.993453507352602738e-01,-9.366063970470862518e-03,1.266784914493123970e-01,7.643652115533924318e-01,7.141300403876181813e-01,2.134044510602849387e-01,-8.165874307669983290e-02,0.000000000000000000e+00
9.918768684875697295e-01,9.763920081440013998e-01,1.272017207402961758e-01,2.160061259143462309e-01,-9.366063970470862518e-03,1.266784914493123970e-01,7.878683851267955784e-01,9.881913844070175923e-01,2.120620710297567157e-01,-7.672893335438649154e-02,0.000000000000000000e+00
9.897402376366860599e-01,9.714855756861322522e-01,1.428784868441582145e-01,2.370986635006282761e-01,-9.366063970470862518e-03,1.266784914493123970e-01,7.942971539161245431e-01,1.176789796748962225e+00,2.103807489187927704e-01,-7.130897620023488037e-02,0.000000000000000000e+00
9.868384536880369096e-01,9.658042377596969263e-01,1.617092029619967841e-01,2.592723940673414273e-01,-9.366063970470862518e-03,1.266784914493123970e-01,1.109979224532829711e+00,1.112474503573177120e+00,2.082782414179661368e-01,-6.518347250152922712e-02,0.000000000000000000e+00
9.830245700274046206e-01,9.597481833463298306e-01,1.834739619739987615e-01,2.808619314955652646e-01,-9.366063970470862518e-03,1.266784914493123970e-01,1.099738901766238008e+00,1.129799078577893079e+00,2.057802929908647549e-01,-5.859096601067198540e-02,0.000000000000000000e+00
9.788265128089824740e-01,9.523896754939890075e-01,2.046916163945333156e-01,3.048834302031749877e-01,-9.366063970470862518e-03,1.266784914493123970e-01,1.063322665913392751e+00,1.381756902758503713e+00,2.029286511580515873e-01,-5.193824273378738754e-02,0.000000000000000000e+00
9.742619070158838879e-01,9.444139405386630104e-01,2.254190243474874789e-01,3.287587396803843265e-01,-9.366063970470862518e-03,1.266784914493123970e-01,1.059137325499996729e+00,1.136353551486804392e+00,1.998519788159737187e-01,-4.548603178403994030e-02,0.000000000000000000e+00
9.693584534144021880e-01,9.378430279079189580e-01,2.456505420186128608e-01,3.470597282954424601e-01,-9.366063970470862518e-03,1.266784914493123970e-01,1.022746240827316688e+00,8.092544401205067350e-01,1.969253830321828214e-01,-3.976452254137426146e-02,0.000000000000000000e+00
9.640928479341575041e-01,9.321098580446139925e-01,2.655653979007911447e-01,3.621756653007620064e-01,-9.366063970470862518e-03,1.266784914493123970e-01,1.037164744590760135e+00,8.074348999096048196e-01,1.940458573459200586e-01,-3.448418178181356097e-02,0.000000000000000000e+00
9.576517792464354084e-01,9.268188590936291549e-01,2.879289316934588450e-01,3.755087248365655550e-01,-9.366063970470862518e-03,1.266784914493123970e-01,1.289310366239105887e+00,6.276284685913349204e-01,1.908707824562206334e-01,-2.897462332492874160e-02,0.000000000000000000e+00
9.491916104492054140e-01,9.231052469367800883e-01,3.146987236276053701e-01,3.845474003003872543e-01,-9.366063970470862518e-03,1.266784914493123970e-01,1.517504738281733934e+00,3.504817311011533820e-01,1.873558300601724791e-01,-2.310267968720275400e-02,0.000000000000000000e+00
9.394649545665618717e-01,9.193843990703413072e-01,3.426450045473418693e-01,3.933603014363135641e-01,-9.366063970470862518e-03,1.266784914493123970e-01,1.441913583613588790e+00,6.052913575785930922e-01,1.834967178841768187e-01,-1.711124552349760353e-02,0.000000000000000000e+00
9.297788831625344308e-01,9.147772685240366242e-01,3.681184978033978372e-01,4.039585981158248518e-01,-9.366063970470862518e-03,1.266784914493123970e-01,1.283983214570755704e+00,5.505338294124109133e-01,1.795458133138580492e-01,-1.150926472235705433e-02,0.000000000000000000e+00
9.193723635790753690e-01,9.096736220212888746e-01,3.933884302912638020e-01,4.153238512277728223e-01,-9.366063970470862518e-03,1.266784914493123970e-01,1.448438142657557215e+00,6.948512267952497989e-01,1.753274033382386521e-01,-5.973648797910013908e-03,0.000000000000000000e+00
