1.549085153371642931e-01 3.930226623685541959e-02
1.785036891282426597e-01 9.610129846030210365e-02
-1.939264527665322535e-01 2.592663547216133013e-01
-1.483320495648890180e-01 2.348470531958644358e-01
2.656356541144060807e-02 -5.444220711353910287e-03
-9.128005381107672997e-03 1.789957848060247103e-01
4.450627254198191718e-02 1.985884950675087871e-02
9.237248448988832905e-02 1.739477792049713700e-02
1.492008797258279409e-02 6.113535929052972551e-02
4.010426307757011116e-02 -1.571199022763309153e-02
-3.672640187737649230e-03 -3.249069289121278570e-02
1.034413960665834381e-02 -2.718507451766776287e-02
-9.667608889028039831e-03 -1.253550696107502173e-02
-2.643018906151809247e-02 1.589330142180794478e-02
-3.314380504601535660e-02 6.319439056501337942e-03
-2.929465989104004103e-02 -1.174495649290877540e-02
-2.997384959730703749e-02 7.238701350284829951e-03
-4.947701090719404393e-02 2.534925730988126999e-02
-3.066728609168100847e-02 3.999659213877953395e-02
-1.617160831621911390e-02 4.292565042995353380e-02
-2.514214649737965893e-02 3.950608936842089219e-02
-1.944258203594117357e-02 4.742711083646666131e-02
-2.571417651780224384e-02 3.606121861650848914e-02
-3.284749552143027829e-02 2.722915896282859100e-02
-2.054062395590086285e-02 2.030907805506347585e-02
-2.219482537987238838e-02 1.786050568474811112e-02
-1.498115736138137290e-02 4.982340831498022378e-03
-1.427148886035189100e-02 -1.224068653790956127e-02
-6.277685937086526294e-03 -1.841880579582937799e-02
9.954669615241999031e-03 -3.333591108828466709e-02
1.215320877857360357e-02 -3.715493307651655808e-02
1.446389301634719293e-02 -3.959957982255880166e-02
2.875449729891376566e-02 -3.532136129852879447e-02
2.280716420686966159e-02 -3.099760009908749531e-02
1.664687764488278696e-02 -3.385746458270204318e-02
8.866760661194066084e-03 -1.372834034222023859e-02
5.875266910157849777e-03 -1.161450377313519994e-02
4.327518604408318349e-03 -2.087561771390323770e-02
1.490297882386810817e-02 -1.608506333053208101e-02
1.258994654793263966e-02 -1.094664244565509738e-02
1.696673185221771185e-02 -2.398172847265277532e-02
3.878672066422388792e-02 1.795744103714639120e-02
9.438405701936989408e-04 -4.153795515163682950e-02
2.138508422866673697e-02 4.052311450386072295e-02
-1.161165028487165171e-02 1.864311489643060912e-03
-3.639600936312696535e-04 -8.495647835897462974e-02
2.948467292741600680e-03 -7.547618306489460582e-02
5.472732626336795046e-03 -2.645616654755283265e-02
3.815475113087708064e-02 -5.157628812774958660e-02
2.316936467084506398e-03 -2.548816285655276098e-02
-1.493190747167096998e-03 -8.739668087400917149e-03
-7.750403331825522248e-03 -2.007132276855021560e-02
-1.046319483963248365e-02 -3.610365457477551429e-03
-1.270908853038437043e-02 -1.287021442514535950e-02
2.942829903903848143e-03 -1.711783614388244197e-04
9.504052228248786871e-03 1.744293596235083413e-02
6.390194520393650129e-03 -5.744135631081702560e-03
8.623577058354162756e-04 4.494812508544139898e-03
-1.054971767530144336e-02 6.969366374988260338e-03
-1.921519994910723950e-02 2.090476240283645204e-02
-2.362515879662086590e-03 7.599870068057604634e-05
4.581067300342134274e-03 -4.210757051740773860e-03
-4.302430102202403975e-03 4.440052009916450361e-03
1.487619215296122430e-03 -2.223521304425479187e-03
-3.837327646811594054e-03 3.377353702425797688e-03
-2.678822498687131928e-03 8.967229958052472596e-04
-3.188665925338127986e-03 3.234034866339239277e-03
-3.263179882433909097e-03 1.215144834074220965e-03
-2.295012882197784796e-03 5.662043032201393745e-04
-2.247605421535946082e-03 -2.876242625392319953e-04
-1.857113651283475364e-03 -9.542063908535333271e-04
-1.694810916391018994e-03 -1.145233155651638555e-03
-1.517013492430269303e-03 -1.346511928772998936e-03
-1.259829819323025077e-03 -1.373648351029461891e-03
-1.021370568220635218e-03 -1.350933289784826252e-03
-7.844460165175710063e-04 -1.256213252141858989e-03
-5.681131474644590196e-04 -1.139702694309169002e-03
-3.649904756627064752e-04 -9.951068764170356747e-04
-2.119831017778824880e-04 -8.536225744475356078e-04
-6.965762586346227990e-05 -7.399831684420578749e-04
6.317851716015733337e-05 -6.769056726864405111e-04
-1.188965360231246252e-03 9.401458101992478389e-04
-6.925069950492936804e-04 8.210186233814214260e-05
-1.204490125954377525e-04 2.114378836764648222e-04
-7.202043405762631597e-04 -8.323898277947521266e-04
-8.594696736813260771e-04 -5.268319962645542746e-03
1.495977015244677867e-04 -3.467662371920214939e-03
-2.228589081628675123e-04 -3.054435636422883019e-03
4.830890311059762702e-04 -1.510989621331894914e-03
6.467322747951358792e-04 -1.173700310338891915e-03
5.284892605576498254e-04 -2.074830225102350552e-03
8.570887912190671429e-04 -1.383215277884967129e-03
3.371430472749085017e-03 3.050212578271236296e-04
-4.049629772678015982e-04 -9.512668642131165246e-04
3.551489834062255147e-03 5.367570418654341990e-04
-1.203255794643241262e-03 -5.927324176039745155e-04
3.167980510528398564e-03 6.478072709364416032e-04
8.642545699018400846e-04 -2.667098352544891734e-04
2.958066535867701747e-04 1.671716053092174711e-03
1.105355779024512573e-03 4.891558642154081272e-04
9.292451500203517028e-04 8.705946983044494545e-04
7.921478817437704358e-04 8.151304742632985113e-04
3.292587058484486165e-04 7.609483624697359816e-04
-2.453821483308659375e-05 6.265370916716567380e-04
-2.526985223441016054e-04 5.183352489401438657e-04
-3.944571548790279727e-04 4.167479067412236901e-04
-4.721137668427186356e-04 3.319563375595285110e-04
-5.053278891954277605e-04 2.629570150686436764e-04
-4.988218432913708563e-04 2.037378436108980208e-04
-4.688059616122490112e-04 1.559041664369540932e-04
-4.269600056862645474e-04 1.170530555316495833e-04
-7.853268132465190997e-04 1.941101463653697881e-03
1.315040069895365713e-03 1.308603612055268643e-03
-1.040215238010696371e-03 -6.591710069053992749e-04
-3.423245345685460832e-04 -7.711685521305199336e-04
-1.009698823828629726e-03 1.457145774310880789e-03
1.209175328469417514e-03 7.278776827930043573e-04
-1.067711739216331644e-03 -1.019447900339875935e-03
-3.263182683974527295e-04 -1.046882446176432236e-03
-8.868022405649611918e-04 1.250467561163060362e-03
1.347931519289465073e-03 6.130932523056869697e-04
-9.373312186389519017e-04 -1.099174874401335046e-03
-1.856244979386271630e-04 -1.100693349425973643e-03
-7.770224864386626133e-04 1.186389076454714888e-03
2.382052552342015829e-03 -5.527042819992794391e-03
3.218727840010190099e-04 2.930889421570815039e-03
-1.135900505116798286e-04 9.364643578970857987e-04
1.219134779933971980e-03 1.790746539246191715e-03
2.107057195679378574e-05 1.232983986892622740e-03
2.160255759295144802e-04 8.391569243808058142e-04
-1.649854316925224206e-04 7.011894084885135882e-04
-1.665297973526746892e-03 2.333662296497743694e-03
-1.289637458352328693e-03 1.230223271741995132e-03
-7.723427472788338367e-04 1.021306670733226809e-03
-7.691401511430988758e-04 4.676308394923942946e-04
-5.683756726453073789e-04 8.487520062448703786e-05
