9.996248533822987836e-01 9.989402240972197200e-01 2.738891199769831822e-02 -4.602639113157107331e-02 4.265431030687194536e-02 9.179862439359937065e-02 4.362499146542287028e-04 4.350724237877682220e-03 1.672890446923431806e-01 -9.111114943959340573e-02 0.000000000000000000e+00
9.994373002004477424e-01 9.990145892266889538e-01 3.354225645421184815e-02 -4.438299800858332145e-02 4.265431030687194536e-02 9.179862439359937065e-02 6.131451255724690297e-01 1.596400714909300689e-01 1.672829509548640070e-01 -8.963837831598411854e-02 0.000000000000000000e+00
9.986078319907593093e-01 9.992999010288621253e-01 5.274843966142997442e-02 -3.741266902676634865e-02 4.265431030687194536e-02 9.179862439359937065e-02 1.306983424333659327e+00 5.367221695792964153e-01 1.671935341935902875e-01 -8.483596091549956697e-02 0.000000000000000000e+00
9.974839365585876916e-01 9.998640371708231722e-01 7.089285089191638134e-02 -1.648960801422408654e-02 4.265431030687194536e-02 9.179862439359937065e-02 5.136031166843813001e-01 1.552994479270775496e+00 1.669309696419679911e-01 -7.872125071587607326e-02 0.000000000000000000e+00
9.971714287493698148e-01 9.997216896204479397e-01 7.516077225481723745e-02 2.359117000991555260e-02 4.265431030687194536e-02 9.179862439359937065e-02 -8.367806409195900630e-02 2.452378734184729847e+00 1.665261127783674300e-01 -7.342936408777871182e-02 0.000000000000000000e+00
9.972165229842828715e-01 9.974136436557612395e-01 7.456008508000278034e-02 7.187505443015794471e-02 4.265431030687194536e-02 9.179862439359937065e-02 2.308498417056395469e-02 2.382227675467126549e+00 1.658879668776285787e-01 -6.827803081246570926e-02 0.000000000000000000e+00
9.972096433345712940e-01 9.920448690145140525e-01 7.465204110094489365e-02 1.258847801045685499e-01 4.265431030687194536e-02 9.179862439359937065e-02 -1.373952442397521380e-02 3.043824595182921922e+00 1.648534172160833755e-01 -6.237860046745058451e-02 0.000000000000000000e+00
9.970969735317145588e-01 9.825143410816817857e-01 7.614213927842639063e-02 1.861869210466427227e-01 4.265431030687194536e-02 9.179862439359937065e-02 1.625883618046669032e-01 3.062126002205898700e+00 1.632588105435905934e-01 -5.553428270998019001e-02 0.000000000000000000e+00
9.965490402174339568e-01 9.692569398464383479e-01 8.300608677507401167e-02 2.460507763847084028e-01 4.265431030687194536e-02 9.179862439359937065e-02 5.247865983865303008e-01 3.070235565127698241e+00 1.610043813886561370e-01 -4.767617938978233050e-02 0.000000000000000000e+00
9.955772787719077144e-01 9.517746200209497021e-01 9.394616539871684935e-02 3.067980975885879480e-01 4.265431030687194536e-02 9.179862439359937065e-02 5.733737780904057946e-01 3.251501599468344494e+00 1.579651561251744218e-01 -3.896987795157362544e-02 0.000000000000000000e+00
9.942776436520640582e-01 9.302926643870376155e-01 1.068268099949588323e-01 3.668181546593170528e-01 4.265431030687194536e-02 9.179862439359937065e-02 7.207495727238022454e-01 3.124858816490355906e+00 1.542096153258118163e-01 -3.006509120679758118e-02 0.000000000000000000e+00
9.926693194301883238e-01 9.063754306958944351e-01 1.208619967649335047e-01 4.224731691253681976e-01 4.265431030687194536e-02 9.179862439359937065e-02 6.920610197838720223e-01 2.934354526510650096e+00 1.499662812649655841e-01 -2.153085250902767034e-02 0.000000000000000000e+00
9.908644817856250286e-01 8.808240771866363561e-01 1.348613315064951801e-01 4.734437084261554629e-01 4.265431030687194536e-02 9.179862439359937065e-02 7.193793344562956493e-01 2.768608433611601694e+00 1.454141867701115309e-01 -1.364260813658130234e-02 0.000000000000000000e+00
9.888999350290582635e-01 8.538177835665728965e-01 1.485830357057099649e-01 5.205719858631127073e-01 4.265431030687194536e-02 9.179862439359937065e-02 6.669683212500842062e-01 2.664179208278016020e+00 1.406047739714416378e-01 -6.358035313825033397e-03 0.000000000000000000e+00
9.870203962775069284e-01 8.248231832825690946e-01 1.605949480282405362e-01 5.653907642680497947e-01 4.265431030687194536e-02 9.179862439359937065e-02 5.492382174983070353e-01 2.674406709772695123e+00 1.356127118255086028e-01 2.175665100970780585e-04 0.000000000000000000e+00
9.854399343616213613e-01 7.935864870568177798e-01 1.700239270378239576e-01 6.084574656956879268e-01 4.265431030687194536e-02 9.179862439359937065e-02 4.072893878778122145e-01 2.646531559405739920e+00 1.305333593967419603e-01 6.001847080151723191e-03 0.000000000000000000e+00
9.842428336436711556e-01 7.609280019682882479e-01 1.768220699490783421e-01 6.488363243689032611e-01 4.265431030687194536e-02 9.179862439359937065e-02 2.833975012416329875e-01 2.547674095157791196e+00 1.255329133606675196e-01 1.093144878404254949e-02 0.000000000000000000e+00
9.834512633517159541e-01 7.270440029867475396e-01 1.811728804537637849e-01 6.865908663250671617e-01 4.265431030687194536e-02 9.179862439359937065e-02 1.592389594540016551e-01 2.525940156683959881e+00 1.206590293572002148e-01 1.508317847422853408e-02 0.000000000000000000e+00
9.832351046677548778e-01 6.910798110795657312e-01 1.823423399789226851e-01 7.227784547966491502e-01 4.265431030687194536e-02 9.179862439359937065e-02 -3.965041374148057379e-02 2.576370567804622258e+00 1.159162177147842199e-01 1.846989719639262340e-02 0.000000000000000000e+00
9.835982947239777507e-01 6.521195876594393370e-01 1.803729320493598354e-01 7.581161147152083446e-01 4.265431030687194536e-02 9.179862439359937065e-02 -1.602098127652710757e-01 2.683772396599142240e+00 1.112203145830830131e-01 2.120242980443390324e-02 0.000000000000000000e+00
9.842791686711501731e-01 6.095787376235126676e-01 1.766196991278985995e-01 7.927255279334233240e-01 4.265431030687194536e-02 9.179862439359937065e-02 -2.210365940467118318e-01 2.800625568258706011e+00 1.063719429310491793e-01 2.353531080993381819e-02 0.000000000000000000e+00
9.852142750134315063e-01 5.634063928937610433e-01 1.713266830057671442e-01 8.261799056176813982e-01 4.265431030687194536e-02 9.179862439359937065e-02 -3.161455400338851751e-01 2.901635135880734850e+00 1.013553422989540431e-01 2.548806834381431297e-02 0.000000000000000000e+00
9.863946950802349178e-01 5.134173900918566069e-01 1.643943597498722653e-01 8.581390234404133732e-01 4.265431030687194536e-02 9.179862439359937065e-02 -3.868305564145990139e-01 3.032000259685576626e+00 9.617466712100308790e-02 2.703616814669823620e-02 0.000000000000000000e+00
9.877845566892625717e-01 4.597305581924581719e-01 1.558257666953611620e-01 8.880584518285105089e-01 4.265431030687194536e-02 9.179862439359937065e-02 -4.809171007863184966e-01 3.114786057693456733e+00 9.085469359114276000e-02 2.815730475644262487e-02 0.000000000000000000e+00
9.894137196018975011e-01 4.031283340931938186e-01 1.451223327525354989e-01 9.151434566510576740e-01 4.265431030687194536e-02 9.179862439359937065e-02 -6.013587575680295894e-01 3.160967373282071335e+00 8.555284620447084487e-02 2.874909343494680414e-02 0.000000000000000000e+00
9.911799906649055858e-01 3.443386208199336052e-01 1.325225494227972312e-01 9.388455220172411408e-01 4.265431030687194536e-02 9.179862439359937065e-02 -6.707173469787184317e-01 3.178818578629357905e+00 8.032083025314323832e-02 2.883539242287573579e-02 0.000000000000000000e+00
9.929573344931448275e-01 2.839196994664532347e-01 1.184724941759429800e-01 9.588480610893880263e-01 4.265431030687194536e-02 9.179862439359937065e-02 -7.452494770725685003e-01 3.186621004220882014e+00 7.515692223491084178e-02 2.847916895431404360e-02 0.000000000000000000e+00
9.946589921160857717e-01 2.226989972975727261e-01 1.032157420290743810e-01 9.748872532773498190e-01 4.265431030687194536e-02 9.179862439359937065e-02 -7.897535798146280150e-01 3.143268616301761131e+00 7.010899033828706106e-02 2.771627878002423662e-02 0.000000000000000000e+00
9.962008867326089812e-01 1.621088049382593821e-01 8.708497731046092871e-02 9.867728894540472862e-01 4.265431030687194536e-02 9.179862439359937065e-02 -8.305582568586041825e-01 3.032577095529080502e+00 6.527728995890877406e-02 2.659543507291414755e-02 0.000000000000000000e+00
9.975158796505483316e-01 1.033252021935015391e-01 7.044196082586613727e-02 9.946476273493402021e-01 4.265431030687194536e-02 9.179862439359937065e-02 -8.389226828415791148e-01 2.899606921213444544e+00 6.072760857427710046e-02 2.518565282282589357e-02 0.000000000000000000e+00
9.985269735013709846e-01 4.740050447580025639e-02 5.425756343766615503e-02 9.988759643596594184e-01 4.265431030687194536e-02 9.179862439359937065e-02 -7.828773516874126814e-01 2.710191602149764289e+00 5.644307862852475377e-02 2.362451527825941422e-02 0.000000000000000000e+00
9.992292225956366236e-01 -4.770974795158122381e-03 3.925507242280465436e-02 9.999886188349865757e-01 4.265431030687194536e-02 9.179862439359937065e-02 -7.192410809599419919e-01 2.509404331283577427e+00 5.242613839049269087e-02 2.202021556632177690e-02 0.000000000000000000e+00
9.996723909226037375e-01 -5.286262324790346606e-02 2.559513287883071267e-02 9.986017940417242222e-01 4.265431030687194536e-02 9.179862439359937065e-02 -6.477209490734262554e-01 2.302912267823650438e+00 4.868835604064181144e-02 2.042223192806762178e-02 0.000000000000000000e+00
9.999031977173611363e-01 -9.693217955436600475e-02 1.391384902159682919e-02 9.952909888906058544e-01 4.265431030687194536e-02 9.179862439359937065e-02 -5.210640130046115814e-01 2.117440610753170027e+00 4.515115947115674877e-02 1.891575820141344622e-02 0.000000000000000000e+00
9.999898639026051361e-01 -1.373456827759215737e-01 4.502454003012822115e-03 9.905231766207269750e-01 4.265431030687194536e-02 9.179862439359937065e-02 -4.204541269307354723e-01 1.952766754077891687e+00 4.174619870050727544e-02 1.753999653626864275e-02 0.000000000000000000e+00
9.999950016668102126e-01 -1.742100089299344623e-01 -3.161746573679954670e-03 9.847085217406378321e-01 4.265431030687194536e-02 9.179862439359937065e-02 -3.462155811062863076e-01 1.780034222214854411e+00 3.852461373981694304e-02 1.626314693490178709e-02 0.000000000000000000e+00
9.999532940944150239e-01 -2.082692758313747783e-01 -9.664865737734510548e-03 9.780715253725950076e-01 4.265431030687194536e-02 9.179862439359937065e-02 -3.042507867773092123e-01 1.690429078249238826e+00 3.547226939839910609e-02 1.503912829934042628e-02 0.000000000000000000e+00
9.998805563960012632e-01 -2.404373934837217563e-01 -1.545551491290442052e-02 9.706646484830658839e-01 4.265431030687194536e-02 9.179862439359937065e-02 -2.749583598829180020e-01 1.610969811710089017e+00 3.253900183051981754e-02 1.382493380952996842e-02 0.000000000000000000e+00
9.997851694146818735e-01 -2.704750755062069745e-01 -2.072715654535876167e-02 9.627269776680777991e-01 4.265431030687194536e-02 9.179862439359937065e-02 -2.523682572561696813e-01 1.496414771277381872e+00 2.977330405928027557e-02 1.262253656956975612e-02 0.000000000000000000e+00
9.996841601326759141e-01 -2.982688374337322257e-01 -2.513125503882425102e-02 9.544819016701835412e-01 4.265431030687194536e-02 9.179862439359937065e-02 -1.883710073661379325e-01 1.403091685344036277e+00 2.715348856877218553e-02 1.147261354423982638e-02 0.000000000000000000e+00
9.995977742786177345e-01 -3.242573948224657943e-01 -2.836000100905534949e-02 9.459688905576902895e-01 4.265431030687194536e-02 9.179862439359937065e-02 -1.347977666377570827e-01 1.331963701886855089e+00 2.460253668688461293e-02 1.039162781654082157e-02 0.000000000000000000e+00
9.995392005267385027e-01 -3.481983440278866304e-01 -3.035435076506151283e-02 9.374208837103201741e-01 4.265431030687194536e-02 9.179862439359937065e-02 -6.495602368844870245e-02 1.210629342820617627e+00 2.214544624733920386e-02 9.397311804610730679e-03 0.000000000000000000e+00
9.995468823360748045e-01 -3.712304834139159015e-01 -3.010033242728541933e-02 9.285407520320636543e-01 4.265431030687194536e-02 9.179862439359937065e-02 8.985437812199488505e-02 1.257750058089208034e+00 1.955804562525309542e-02 8.513668770182489243e-03 0.000000000000000000e+00
9.995999238789939900e-01 -3.927213393546613585e-01 -2.828413302736200452e-02 9.196575175659039703e-01 4.265431030687194536e-02 9.179862439359937065e-02 9.183587955226844846e-02 1.068376964585185940e+00 1.698482624190311013e-02 7.716640187643855620e-03 0.000000000000000000e+00
9.996718206002094265e-01 -4.135538946857042486e-01 -2.561739834297610194e-02 9.104796407335451480e-01 4.265431030687194536e-02 9.179862439359937065e-02 1.746592753387083141e-01 1.207671927199468920e+00 1.440261888435651061e-02 6.924892702826951352e-03 0.000000000000000000e+00
9.997441163089231253e-01 -4.352730958361076263e-01 -2.262082902305550050e-02 9.002984683099547469e-01 4.265431030687194536e-02 9.179862439359937065e-02 1.252493592755716811e-01 1.191148531897041396e+00 1.169249013131692244e-02 6.029877611959985617e-03 0.000000000000000000e+00
9.997968595200836806e-01 -4.533791133235928195e-01 -2.015538870322523476e-02 8.913177770031924796e-01 4.265431030687194536e-02 9.179862439359937065e-02 1.213631893015134494e-01 8.311760659095387416e-01 9.439787614280159556e-03 5.215987476290886993e-03 0.000000000000000000e+00
9.998444858499184740e-01 -4.653347512540733089e-01 -1.763530877280793108e-02 8.851347746390431093e-01 4.265431030687194536e-02 9.179862439359937065e-02 1.306583609537456392e-01 5.158670935681431979e-01 7.868208787617084199e-03 4.690156459060401684e-03 0.000000000000000000e+00
9.998900145472247036e-01 -4.734263120098330391e-01 -1.483100835245793579e-02 8.808334275541365166e-01 4.265431030687194536e-02 9.179862439359937065e-02 1.497450070327378258e-01 4.008977082663192637e-01 6.700486492011638318e-03 4.371619658222761218e-03 0.000000000000000000e+00
9.999464299155595981e-01 -4.786054853262431963e-01 -1.035071490897884923e-02 8.780300617949429176e-01 4.265431030687194536e-02 9.179862439359937065e-02 2.978267458600494799e-01 1.887304212655419033e-01 5.696229148525716601e-03 4.289291069994247141e-03 0.000000000000000000e+00
9.999904890698697590e-01 -4.809959253595839646e-01 -4.361395396287786122e-03 8.767228295119715575e-01 4.265431030687194536e-02 9.179862439359937065e-02 3.011112701188983776e-01 8.407139037091730660e-02 4.856259846219228293e-03 4.434565901490911122e-03 0.000000000000000000e+00
9.999988115076291484e-01 -4.821506135508375479e-01 1.541746843392939126e-03 8.760883436346764697e-01 4.265431030687194536e-02 9.179862439359937065e-02 2.892439066400692149e-01 4.780218624927813631e-02 4.160469270788044738e-03 4.643378842791631711e-03 0.000000000000000000e+00
9.999757693047782725e-01 -4.822813080634602567e-01 6.961379411927604184e-03 8.760164038946974818e-01 4.265431030687194536e-02 9.179862439359937065e-02 2.528461285444567608e-01 -3.261559898553061110e-02 3.622750074728502134e-03 4.887664273803132842e-03 0.000000000000000000e+00
9.999332693636521219e-01 -4.815897761950062583e-01 1.155235126361758326e-02 8.763967637231687702e-01 4.265431030687194536e-02 9.179862439359937065e-02 2.064257878394391565e-01 -4.626229402728575940e-02 3.253963229396236723e-03 5.141843126154982402e-03 0.000000000000000000e+00
9.998854616953894991e-01 -4.803383857527054324e-01 1.513484358022350838e-02 8.770832544134480324e-01 4.265431030687194536e-02 9.179862439359937065e-02 1.520367341680119166e-01 -9.630312301168796052e-02 3.042826186183775206e-03 5.383283321632695295e-03 0.000000000000000000e+00
9.998332389916496643e-01 -4.786589973456224500e-01 1.826182377164721829e-02 8.780008908082516106e-01 4.265431030687194536e-02 9.179862439359937065e-02 1.606762311661070752e-01 -9.507503037428012560e-02 2.921579552011381586e-03 5.630018321414409499e-03 0.000000000000000000e+00
9.997619126222145880e-01 -4.776141231485165894e-01 2.182012992562975748e-02 8.785697179900259224e-01 4.265431030687194536e-02 9.179862439359937065e-02 1.951113448137321293e-01 -2.412891500959259486e-02 2.688122774349654964e-03 5.856681628014129282e-03 0.000000000000000000e+00
9.996635991609250649e-01 -4.769937312492896764e-01 2.593623936937076643e-02 8.789066960428054687e-01 4.265431030687194536e-02 9.179862439359937065e-02 2.165458599018895425e-01 -4.639717936927735542e-02 2.352881001127030136e-03 6.081347206406351180e-03 0.000000000000000000e+00
9.995421618289552779e-01 -4.763430686749444143e-01 3.025668068871215435e-02 8.792595071566398079e-01 4.265431030687194536e-02 9.179862439359937065e-02 2.156721599140444534e-01 -2.768124068599918039e-02 1.999782940639856232e-03 6.315930903354596837e-03 0.000000000000000000e+00
9.994182111230983656e-01 -4.761045797149651704e-01 3.410629378144043600e-02 8.793886678678753954e-01 4.265431030687194536e-02 9.179862439359937065e-02 1.696422571231116228e-01 4.655862452971998538e-04 1.647272729420869164e-03 6.502297608991416955e-03 0.000000000000000000e+00
9.993263050255364321e-01 -4.768428973962777206e-01 3.670062784215860630e-02 8.789885387209113166e-01 4.265431030687194536e-02 9.179862439359937065e-02 9.021860910701298697e-02 8.323571810634336487e-02 1.312401292623562032e-03 6.570025234944584791e-03 0.000000000000000000e+00
9.992627529117145135e-01 -4.782936391852922187e-01 3.839206484811510250e-02 8.781999742170853995e-01 4.265431030687194536e-02 9.179862439359937065e-02 7.908156329198058609e-02 8.188952019539567917e-02 9.896976831605744374e-04 6.551466585758447536e-03 0.000000000000000000e+00
9.991941218151122461e-01 -4.795702365563051517e-01 4.013859651416191998e-02 8.775034975482032262e-01 4.265431030687194536e-02 9.179862439359937065e-02 9.565120794924905634e-02 6.359432063117700928e-02 6.804942487147608299e-04 6.545404561531353860e-03 0.000000000000000000e+00
9.991234737395267018e-01 -4.808295385039708103e-01 4.186029410624482472e-02 8.768140936949282427e-01 4.265431030687194536e-02 9.179862439359937065e-02 7.672651575500749610e-02 7.991726882597846582e-02 3.757405033500554881e-04 6.538378807195280307e-03 0.000000000000000000e+00
9.990561576102751085e-01 -4.821390775448392563e-01 4.343724140634652037e-02 8.760946923159684818e-01 4.265431030687194536e-02 9.179862439359937065e-02 8.109727728619375853e-02 6.953057556990031862e-02 7.999656859061093916e-05 6.520847084436134922e-03 0.000000000000000000e+00
9.989919692862758716e-01 -4.834622933746988149e-01 4.488925596986977767e-02 8.753651871561243247e-01 4.265431030687194536e-02 9.179862439359937065e-02 6.430195855682024897e-02 8.152802557145204243e-02 -2.047540295683283884e-04 6.496165320886052030e-03 0.000000000000000000e+00
9.989389088481743784e-01 -4.849059861244869318e-01 4.605492795802396122e-02 8.745662837204730700e-01 4.265431030687194536e-02 9.179862439359937065e-02 5.242551479386780428e-02 8.346539618490796120e-02 -4.740733707877531344e-04 6.450528648046988112e-03 0.000000000000000000e+00
9.988965170014382222e-01 -4.864630096448620544e-01 4.696539494559253541e-02 8.737011733122846957e-01 4.265431030687194536e-02 9.179862439359937065e-02 3.876533666408304296e-02 9.461927100331846141e-02 -7.302517863079505123e-04 6.385834675288859508e-03 0.000000000000000000e+00
9.988663493693554774e-01 -4.881412543983515429e-01 4.760269002416434025e-02 8.727646393813189851e-01 4.265431030687194536e-02 9.179862439359937065e-02 2.508112414807087825e-02 9.755840102314650153e-02 -9.723997477287041336e-04 6.300870873859054644e-03 0.000000000000000000e+00
9.988469646109848776e-01 -4.898459561537924500e-01 4.800772112298153788e-02 8.718090038762944527e-01 4.265431030687194536e-02 9.179862439359937065e-02 1.550026537489890277e-02 9.786953657497050874e-02 -1.194435749430344806e-03 6.203762267871032465e-03 0.000000000000000000e+00
9.988364913451329707e-01 -4.915246121386220857e-01 4.822513408321568718e-02 8.708636837427411459e-01 4.265431030687194536e-02 9.179862439359937065e-02 6.296901329268821124e-03 9.479369562668923943e-02 -1.395192201874007054e-03 6.100014307301032668e-03 0.000000000000000000e+00
9.988340336751584392e-01 -4.931254211355523553e-01 4.827601031788478908e-02 8.699582283247191405e-01 4.265431030687194536e-02 9.179862439359937065e-02 -1.178443680413297908e-03 8.913925492270013962e-02 -1.571254448862503816e-03 5.994129956361629596e-03 0.000000000000000000e+00
9.988384053424620435e-01 -4.946206591811557196e-01 4.818547512401916144e-02 8.691089710221606701e-01 4.265431030687194536e-02 9.179862439359937065e-02 -7.863356060650394594e-03 8.284032109488216611e-02 -1.722174262841061343e-03 5.889170303071886159e-03 0.000000000000000000e+00
9.988487876964450285e-01 -4.959991913826987120e-01 4.796977503951935923e-02 8.683229826209306612e-01 4.265431030687194536e-02 9.179862439359937065e-02 -1.371214212407366635e-02 7.586905751773610762e-02 -1.848396039953188741e-03 5.786695162732988229e-03 0.000000000000000000e+00
